"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
1072,152,0,0,0,0,133849.978013,36,9,"Boreal Plains",1,"Central Mixedwood",-117.060144953,58.7082827378,0.1265789439,0,0,0,0,0,"High Level Forest Area",1,0.0520900827917502,0.127861542634817,0,0,0,0,0,0.391793377548953,0,0,0.0223937031591302,0.00526678070442306,0.0190086311872415,0.0182830976792581,0.016491581331049,0.0112606377632024,0.0189602967404621,0.0123497279996392,0.0207103488149725,0.00795860237493321,0.0231761744720667,0.00768350795000012,0.0329242450480269,0,0,0,0.150654463256205,0,0,0.0436217631279912,0.0175114354158781,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.6,48.1,9.2,0.1,64.9,6.2,234.8,1.2,11.9,1.2,"2016-05-31"
1073,152,0,0,0,0,72362.4233037,36,9,"Boreal Plains",1,"Central Mixedwood",-116.887571927,58.7109272457,0.009233268647,0,0,0,0,0,"High Level Forest Area",1,0.0368468116168813,0.125899799609102,0.00667683858592322,0,0,0,0,0.300095045124929,0,0,0.0645894359594095,0.0370017414063881,0.0531843373875019,0.0261387944478835,0.0325741779153128,0.0392426736809864,0.0334620326484092,0.0276041931412597,0.0248873214226729,0.015481624606236,0.0201260315507986,0.0138704784180294,0.0372477433425856,0,0,0,0.0766750619331527,0,0,0.0132835896116965,0.0151122675908425,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.2,45.6,8.2,0,59.3,5.1,204.6,0.9,10,0.8,"2016-05-31"
1074,152,0,0,0,0,82489.1007605,36,9,"Boreal Plains",1,"Central Mixedwood",-116.714969248,58.7133406698,0.1155402478,0,0,0,0,0,"High Level Forest Area",1,0.0101270053494107,0.103478937642122,0.0043848106586733,0,0.00036403805000009,0,0,0.317848064470736,0,0,0.0678881747348907,0.023000031998894,0.0212002166236359,0.0126880652288541,0.0268582105166695,0.0185694073875591,0.112419062532772,0.0518540075645458,0.0251310296313529,0.0200402792914109,0.0184885882723909,0.00425106778815076,0.0151913777938157,0,0,0,0.139217317823419,0,0,0.000564038100000005,0.00643626854069672,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.3,45.5,7.5,0,54,3.9,162.6,0.6,7.7,0.2,"2016-05-31"
1075,152,0,0,0,0,88648.0793037,36,9,"Boreal Plains",1,"Central Mixedwood",-116.542339619,58.7155229328,0,0,0,0,0,0,"High Level Forest Area",1,0.0132481712230515,0.135499560077098,0.000988805563114734,0,0,0,0,0.327918896115692,0,0,0.0457395457938087,0.0107547144179944,0.00822015060658053,0.00777326798356322,0.00573517729468595,0.00367449866067822,0.232089435449725,0.0248818566579169,0.00927599588661173,0.0232150517551657,0.0103031588490726,0,0.00297618346414494,0,0,0,0.129673088803008,0,0,0,0.00803244139808779,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.8,47.6,7.2,0,51.6,3,120.9,0.4,5.8,0,"2016-05-31"
1076,152,0,0,0,0,77618.901633,36,9,"Boreal Plains",1,"Central Mixedwood",-116.369685748,58.7174739649,0.2505705823,0,0,0,0,0,"High Level Forest Area",1,0.0339136422010891,0.0940509521179078,0,0,0,0,0,0.429572638562111,0,0,0.0319001342213763,0.011294140724934,0.0205725802379566,0.0229158546481819,0.0192050960337703,0.0121600962980834,0.057121508236895,0.0542850114563377,0.0163526224832456,0.00138742020929348,0.00666674946321548,0.00320860592493279,0.0131019301524616,0,0,0,0.147791251014468,0,0,0,0.0244997660137394,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.8,51.4,7.4,0,54.3,2.9,94.2,0.4,5.4,0,"2016-05-31"
1077,152,0,0,0,0,58966.000788,36,9,"Boreal Plains",1,"Central Mixedwood",-116.197010342,58.7191937036,0.3445949685,0,0,0,0,0,"High Level Forest Area",1,0.0309653332276221,0.222196775844805,0.00245650878241716,0,6e-04,0,0,0.310105879679392,0,0,0.0310669603209198,0.00523676736397137,0.0245791494534763,0.0134406485888946,0.0123904470404378,0.0117058353398275,0.031337120080735,0.0577631525344935,0.045593336140433,0.0146692764006921,0.0154632631667051,0.00733074454788995,0.0299301836365029,0,0,0.00119030759999994,0.0913593519977498,0,0,0.0163914543800824,0.0242275038729524,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,13.6,55.4,8.1,0,60.1,3.7,87.9,0.6,6.6,0,"2016-05-31"
1078,152,0,0,0,0,68483.5133673,36,9,"Boreal Plains",1,"Central Mixedwood",-116.024316113,58.7206820937,0.1369708136,0,0,0,0,0,"High Level Forest Area",1,0.0118645568038225,0.277215507514922,0,0,0,0,0,0.162265136874339,0,0,0.00519717255820499,0,0.00248674315000017,0.0006812255,0.000416808290647714,0.000164038100000005,0.167298761576603,0.0958972702204066,0.0401918569004032,0.0209522131425121,0.00223594390116593,0.0167143688037502,0.0845398482692421,0,0,0,0.0917863136202734,0,0,0.000454382299999765,0.0196378524737074,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12.7,58.4,9.1,0,65,4.9,99.6,0.7,8.6,0,"2016-05-31"
1079,152,0,0,0,0,64145.8033192,36,9,"Boreal Plains",1,"Central Mixedwood",-115.851605773,58.7219390875,0,0,0,0,0,0,"High Level Forest Area",1,0.0151449959818115,0.248088682760786,1e-04,0,0,0,0,0.05233778632053,0,0,0.00301353898001867,0.000307995474932757,0.0023,0.00101027832506733,0.000899323728113319,0.001,0.220266303082783,0.0685627718627566,0.0416113690831368,0.0144426112667183,0.0122407597469555,0.0111828668273967,0.0699695973631826,0,0,0.00122471948011873,0.0688855237003408,0,0,0.159244715291317,0.00816616072403422,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,12,60.4,10.3,0,68.4,6.5,125.4,0.9,11.3,0.2,"2016-05-31"
1080,152,0,0,0,0,95588.1286417,36,9,"Boreal Plains",6,"Lower Boreal Highlands",-115.678882038,58.7229646448,0,0,0,0,0,0,"High Level Forest Area",1,0.0201207107290945,0.20463573499457,0,0,0.000269054335612171,0,0,0.0109300420018148,0,0,0.000308007850000053,0.00267360869999903,0.000164038100000005,0.000803468521517005,0.00100058521067936,0.00601288459646384,0.0480013785700667,0.0404724964790239,0.0151159279717777,0.0146042092498287,0.001897633239771,0.00797411284403406,0.0326993855046103,0,0,0,0.218809078063366,0,0,0.371304455145452,0.00220318789231883,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,11.5,61.3,11.5,0,70.6,8.3,162.3,1.1,14.6,0.6,"2016-05-31"
1081,152,0,0,0,0,82343.6692118,36,9,"Boreal Plains",4,"Boreal Subarctic",-115.506147622,58.7237587327,0.1050275424,0,0,0,0,0,"High Level Forest Area",1,0.0035827515519463,0.113090088814256,0,0,0.00167446265287461,0,0,0.051747064066247,0,0,0.00240749520000024,0.0009468505,0.00131768771397101,0.00110356450000001,0.00316946194119723,0.00730422804420328,0.0597719690182803,0.0518711022729127,0.00957217020245218,0.0111316655960071,0.0164126517698211,0.00203363467890323,0.0145139993315342,0,0,0,0.0109774139647558,0,0,0.613553815526663,0.0238179226539747,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,11.3,61.4,12.6,0,71.8,10.3,207.4,1.2,18.2,1.1,"2016-05-31"
