date_group,local_striketime,gmt_striketime,mst_striketime,latitude,longitude,strength,multiplicity
20/5/17 0:00,20/5/17 15:36,20/5/17 21:36,20/5/17 14:36,47.8774,-109.1824,-28,1
20/5/17 0:00,20/5/17 15:37,20/5/17 21:37,20/5/17 14:37,58.7631,-107.1868,-17,1
20/5/17 0:00,20/5/17 15:37,20/5/17 21:37,20/5/17 14:37,56.4074,-106.5964,-16,1
20/5/17 0:00,20/5/17 15:38,20/5/17 21:38,20/5/17 14:38,57.2074,-109.0166,-11,1
20/5/17 0:00,20/5/17 15:39,20/5/17 21:39,20/5/17 14:39,57.2226,-112.7519,-16,1
20/5/17 0:00,20/5/17 15:39,20/5/17 21:39,20/5/17 14:39,56.2838,-107.2896,-9,1
20/5/17 0:00,20/5/17 15:39,20/5/17 21:39,20/5/17 14:39,57.519,-114.3135,32,1
20/5/17 0:00,20/5/17 15:39,20/5/17 21:39,20/5/17 14:39,57.0343,-115.0164,7,1
20/5/17 0:00,20/5/17 15:40,20/5/17 21:40,20/5/17 14:40,57.1853,-109.727,-31,1
20/5/17 0:00,20/5/17 15:40,20/5/17 21:40,20/5/17 14:40,57.4161,-109.1916,7,1
20/5/17 0:00,20/5/17 15:40,20/5/17 21:40,20/5/17 14:40,60.9435,-105.2984,-39,1
20/5/17 0:00,20/5/17 15:40,20/5/17 21:40,20/5/17 14:40,58.802,-106.8329,-15,1
20/5/17 0:00,20/5/17 15:40,20/5/17 21:40,20/5/17 14:40,48.1342,-115.4107,-31,1
20/5/17 0:00,20/5/17 15:41,20/5/17 21:41,20/5/17 14:41,57.3308,-114.6065,-9,1
20/5/17 0:00,20/5/17 15:41,20/5/17 21:41,20/5/17 14:41,52.9398,-108.618,-11,1
20/5/17 0:00,20/5/17 15:42,20/5/17 21:42,20/5/17 14:42,57.9954,-113.495,-17,1
20/5/17 0:00,20/5/17 15:42,20/5/17 21:42,20/5/17 14:42,50.5471,-109.0514,-19,1
20/5/17 0:00,20/5/17 15:42,20/5/17 21:42,20/5/17 14:42,48.2468,-109.2789,-18,1
20/5/17 0:00,20/5/17 15:43,20/5/17 21:43,20/5/17 14:43,58.8457,-108.7434,-16,1
20/5/17 0:00,20/5/17 15:43,20/5/17 21:43,20/5/17 14:43,49.7668,-110.3448,17,1
20/5/17 0:00,20/5/17 15:43,20/5/17 21:43,20/5/17 14:43,53.0224,-108.4852,8,1
20/5/17 0:00,20/5/17 15:43,20/5/17 21:43,20/5/17 14:43,47.8092,-109.5651,-24,1
20/5/17 0:00,20/5/17 15:43,20/5/17 21:43,20/5/17 14:43,56.4712,-108.7065,7,1
20/5/17 0:00,20/5/17 15:43,20/5/17 21:43,20/5/17 14:43,57.8521,-107.8572,30,1
20/5/17 0:00,20/5/17 15:45,20/5/17 21:45,20/5/17 14:45,56.1021,-109.4386,19,1
20/5/17 0:00,20/5/17 15:45,20/5/17 21:45,20/5/17 14:45,57.209,-108.8681,6,1
20/5/17 0:00,20/5/17 15:45,20/5/17 21:45,20/5/17 14:45,58.5131,-112.5943,-18,1
20/5/17 0:00,20/5/17 15:45,20/5/17 21:45,20/5/17 14:45,57.4865,-110.4009,-23,1
20/5/17 0:00,20/5/17 15:45,20/5/17 21:45,20/5/17 14:45,58.6519,-111.9095,24,1
20/5/17 0:00,20/5/17 15:46,20/5/17 21:46,20/5/17 14:46,58.8997,-112.1161,-15,1
20/5/17 0:00,20/5/17 15:46,20/5/17 21:46,20/5/17 14:46,58.85,-111.9467,-18,3
20/5/17 0:00,20/5/17 15:46,20/5/17 21:46,20/5/17 14:46,53.7239,-106.1971,-13,1
20/5/17 0:00,20/5/17 15:46,20/5/17 21:46,20/5/17 14:46,52.9063,-108.6231,-11,1
20/5/17 0:00,20/5/17 15:46,20/5/17 21:46,20/5/17 14:46,56.4094,-107.4853,12,1
20/5/17 0:00,20/5/17 15:47,20/5/17 21:47,20/5/17 14:47,58.8538,-111.9142,-14,2
20/5/17 0:00,20/5/17 15:47,20/5/17 21:47,20/5/17 14:47,60.079,-108.2775,35,1
20/5/17 0:00,20/5/17 15:47,20/5/17 21:47,20/5/17 14:47,59.783,-108.6552,-55,1
20/5/17 0:00,20/5/17 15:48,20/5/17 21:48,20/5/17 14:48,58.5886,-104.9998,23,1
20/5/17 0:00,20/5/17 15:48,20/5/17 21:48,20/5/17 14:48,57.5453,-111.392,-16,1
20/5/17 0:00,20/5/17 15:49,20/5/17 21:49,20/5/17 14:49,56.9964,-111.7829,-18,1
20/5/17 0:00,20/5/17 15:51,20/5/17 21:51,20/5/17 14:51,55.2215,-106.9618,-21,2
20/5/17 0:00,20/5/17 15:52,20/5/17 21:52,20/5/17 14:52,47.6211,-114.2306,21,1
20/5/17 0:00,20/5/17 15:52,20/5/17 21:52,20/5/17 14:52,47.8942,-109.6897,-27,1
20/5/17 0:00,20/5/17 15:52,20/5/17 21:52,20/5/17 14:52,56.0577,-105.2127,-31,1
20/5/17 0:00,20/5/17 15:53,20/5/17 21:53,20/5/17 14:53,60.4221,-111.1326,-14,1
20/5/17 0:00,20/5/17 15:53,20/5/17 21:53,20/5/17 14:53,47.1827,-110.0508,-94,1
20/5/17 0:00,20/5/17 15:53,20/5/17 21:53,20/5/17 14:53,52.9701,-108.9417,20,1
20/5/17 0:00,20/5/17 15:53,20/5/17 21:53,20/5/17 14:53,52.9245,-108.5706,-9,1
20/5/17 0:00,20/5/17 15:53,20/5/17 21:53,20/5/17 14:53,59.0049,-111.0658,24,1
20/5/17 0:00,20/5/17 15:54,20/5/17 21:54,20/5/17 14:54,55.3339,-106.5428,-15,1
20/5/17 0:00,20/5/17 15:55,20/5/17 21:55,20/5/17 14:55,56.3967,-106.7605,-17,2
20/5/17 0:00,20/5/17 15:55,20/5/17 21:55,20/5/17 14:55,57.1497,-110.2856,-5,1
20/5/17 0:00,20/5/17 15:55,20/5/17 21:55,20/5/17 14:55,56.2047,-105.9215,-16,1
20/5/17 0:00,20/5/17 15:55,20/5/17 21:55,20/5/17 14:55,56.9812,-111.772,-15,1
20/5/17 0:00,20/5/17 15:56,20/5/17 21:56,20/5/17 14:56,52.9658,-108.5547,-21,1
20/5/17 0:00,20/5/17 15:56,20/5/17 21:56,20/5/17 14:56,56.4258,-106.9254,-13,1
20/5/17 0:00,20/5/17 15:56,20/5/17 21:56,20/5/17 14:56,57.3236,-108.557,25,1
20/5/17 0:00,20/5/17 15:56,20/5/17 21:56,20/5/17 14:56,57.4697,-111.2859,17,1
20/5/17 0:00,20/5/17 15:57,20/5/17 21:57,20/5/17 14:57,58.4132,-111.8827,-25,1
20/5/17 0:00,20/5/17 15:58,20/5/17 21:58,20/5/17 14:58,56.7922,-112.0877,16,1
20/5/17 0:00,20/5/17 15:58,20/5/17 21:58,20/5/17 14:58,58.7165,-105.93,-19,1
20/5/17 0:00,20/5/17 15:59,20/5/17 21:59,20/5/17 14:59,58.8675,-107.7734,-27,1
20/5/17 0:00,20/5/17 15:59,20/5/17 21:59,20/5/17 14:59,57.3463,-109.9547,-19,1
20/5/17 0:00,20/5/17 15:59,20/5/17 21:59,20/5/17 14:59,47.2535,-114.5563,-29,1
20/5/17 0:00,20/5/17 15:59,20/5/17 21:59,20/5/17 14:59,47.4413,-114.4422,-23,1
20/5/17 0:00,20/5/17 15:59,20/5/17 21:59,20/5/17 14:59,57.3443,-108.4761,-21,1
20/5/17 0:00,20/5/17 16:00,20/5/17 22:00,20/5/17 15:00,57.553,-110.928,19,1
20/5/17 0:00,20/5/17 16:00,20/5/17 22:00,20/5/17 15:00,58.8025,-106.9057,-19,1
20/5/17 0:00,20/5/17 16:01,20/5/17 22:01,20/5/17 15:01,57.2304,-108.4588,12,1
20/5/17 0:00,20/5/17 16:01,20/5/17 22:01,20/5/17 15:01,54.0487,-107.6722,-13,1
20/5/17 0:00,20/5/17 16:01,20/5/17 22:01,20/5/17 15:01,58.2827,-111.0082,26,1
20/5/17 0:00,20/5/17 16:01,20/5/17 22:01,20/5/17 15:01,59.0124,-110.8019,33,1
20/5/17 0:00,20/5/17 16:02,20/5/17 22:02,20/5/17 15:02,57.811,-105.4001,-28,1
20/5/17 0:00,20/5/17 16:03,20/5/17 22:03,20/5/17 15:03,56.6654,-107.8818,18,1
20/5/17 0:00,20/5/17 16:04,20/5/17 22:04,20/5/17 15:04,58.2678,-111.9291,-15,1
20/5/17 0:00,20/5/17 16:04,20/5/17 22:04,20/5/17 15:04,61.1981,-105.6638,-22,1
20/5/17 0:00,20/5/17 16:04,20/5/17 22:04,20/5/17 15:04,56.5179,-106.1604,-14,1
20/5/17 0:00,20/5/17 16:04,20/5/17 22:04,20/5/17 15:04,50.6476,-108.6789,16,1
20/5/17 0:00,20/5/17 16:05,20/5/17 22:05,20/5/17 15:05,57.0066,-104.8535,-20,1
20/5/17 0:00,20/5/17 16:05,20/5/17 22:05,20/5/17 15:05,57.9056,-107.6201,-28,1
20/5/17 0:00,20/5/17 16:06,20/5/17 22:06,20/5/17 15:06,57.2236,-108.3871,12,1
20/5/17 0:00,20/5/17 16:06,20/5/17 22:06,20/5/17 15:06,52.8999,-108.5387,-12,1
20/5/17 0:00,20/5/17 16:06,20/5/17 22:06,20/5/17 15:06,56.6127,-105.5801,-15,1
20/5/17 0:00,20/5/17 16:07,20/5/17 22:07,20/5/17 15:07,52.8621,-108.3745,-13,1
20/5/17 0:00,20/5/17 16:07,20/5/17 22:07,20/5/17 15:07,54.0414,-107.7586,-19,1
20/5/17 0:00,20/5/17 16:07,20/5/17 22:07,20/5/17 15:07,57.0911,-110.241,-10,1
20/5/17 0:00,20/5/17 16:07,20/5/17 22:07,20/5/17 15:07,54.1564,-108.6738,-21,1
20/5/17 0:00,20/5/17 16:07,20/5/17 22:07,20/5/17 15:07,54.1531,-108.8662,-12,1
20/5/17 0:00,20/5/17 16:08,20/5/17 22:08,20/5/17 15:08,53.7967,-106.3347,-18,1
20/5/17 0:00,20/5/17 16:08,20/5/17 22:08,20/5/17 15:08,56.9369,-111.6492,6,1
20/5/17 0:00,20/5/17 16:08,20/5/17 22:08,20/5/17 15:08,56.4409,-106.712,-11,1
20/5/17 0:00,20/5/17 16:09,20/5/17 22:09,20/5/17 15:09,57.103,-110.4218,4,1
20/5/17 0:00,20/5/17 16:10,20/5/17 22:10,20/5/17 15:10,57.3352,-108.4312,27,1
20/5/17 0:00,20/5/17 16:10,20/5/17 22:10,20/5/17 15:10,57.2323,-108.4617,8,1
20/5/17 0:00,20/5/17 16:10,20/5/17 22:10,20/5/17 15:10,56.2673,-106.6108,-15,1
20/5/17 0:00,20/5/17 16:10,20/5/17 22:10,20/5/17 15:10,54.0526,-107.5419,-13,1
20/5/17 0:00,20/5/17 16:11,20/5/17 22:11,20/5/17 15:11,58.2362,-109.1521,18,1
20/5/17 0:00,20/5/17 16:11,20/5/17 22:11,20/5/17 15:11,52.9212,-108.8238,-19,1
20/5/17 0:00,20/5/17 16:11,20/5/17 22:11,20/5/17 15:11,54.1456,-108.6524,-16,1
20/5/17 0:00,20/5/17 16:12,20/5/17 22:12,20/5/17 15:12,52.9166,-108.6875,-11,1
20/5/17 0:00,20/5/17 16:12,20/5/17 22:12,20/5/17 15:12,57.5945,-114.6845,10,1
20/5/17 0:00,20/5/17 16:12,20/5/17 22:12,20/5/17 15:12,57.9935,-115.7404,15,1
20/5/17 0:00,20/5/17 16:13,20/5/17 22:13,20/5/17 15:13,58.8204,-107.5477,-18,1
20/5/17 0:00,20/5/17 16:13,20/5/17 22:13,20/5/17 15:13,56.1308,-105.1117,-26,1
20/5/17 0:00,20/5/17 16:14,20/5/17 22:14,20/5/17 15:14,55.8572,-107.3051,10,1
20/5/17 0:00,20/5/17 16:14,20/5/17 22:14,20/5/17 15:14,59.3362,-107.9377,-16,2
20/5/17 0:00,20/5/17 16:14,20/5/17 22:14,20/5/17 15:14,57.693,-114.7888,-12,1
20/5/17 0:00,20/5/17 16:15,20/5/17 22:15,20/5/17 15:15,52.8913,-108.5926,-11,1
20/5/17 0:00,20/5/17 16:16,20/5/17 22:16,20/5/17 15:16,54.1408,-108.6181,-10,1
20/5/17 0:00,20/5/17 16:16,20/5/17 22:16,20/5/17 15:16,59.9844,-118.7434,22,1
20/5/17 0:00,20/5/17 16:16,20/5/17 22:16,20/5/17 15:16,54.2893,-107.4039,-14,1
20/5/17 0:00,20/5/17 16:16,20/5/17 22:16,20/5/17 15:16,56.6757,-108.7535,-8,1
20/5/17 0:00,20/5/17 16:16,20/5/17 22:16,20/5/17 15:16,47.3863,-111.7257,25,1
20/5/17 0:00,20/5/17 16:17,20/5/17 22:17,20/5/17 15:17,51.1748,-108.0072,-18,1
20/5/17 0:00,20/5/17 16:17,20/5/17 22:17,20/5/17 15:17,52.908,-108.7151,-8,1
20/5/17 0:00,20/5/17 16:17,20/5/17 22:17,20/5/17 15:17,57.6707,-114.6024,9,1
20/5/17 0:00,20/5/17 16:18,20/5/17 22:18,20/5/17 15:18,56.3995,-108.9302,12,1
20/5/17 0:00,20/5/17 16:18,20/5/17 22:18,20/5/17 15:18,56.2993,-109.2232,-10,1
20/5/17 0:00,20/5/17 16:18,20/5/17 22:18,20/5/17 15:18,51.1362,-106.4809,-29,1
20/5/17 0:00,20/5/17 16:18,20/5/17 22:18,20/5/17 15:18,58.2837,-112.6217,-20,1
20/5/17 0:00,20/5/17 16:19,20/5/17 22:19,20/5/17 15:19,57.56,-104.4808,-28,1
20/5/17 0:00,20/5/17 16:19,20/5/17 22:19,20/5/17 15:19,54.1475,-108.5456,-9,1
20/5/17 0:00,20/5/17 16:20,20/5/17 22:20,20/5/17 15:20,53.9946,-107.7457,-22,1
20/5/17 0:00,20/5/17 16:20,20/5/17 22:20,20/5/17 15:20,56.3116,-108.732,7,1
20/5/17 0:00,20/5/17 16:21,20/5/17 22:21,20/5/17 15:21,56.5326,-108.531,10,1
20/5/17 0:00,20/5/17 16:22,20/5/17 22:22,20/5/17 15:22,56.2545,-106.6662,18,1
20/5/17 0:00,20/5/17 16:22,20/5/17 22:22,20/5/17 15:22,57.8926,-110.1935,19,2
20/5/17 0:00,20/5/17 16:22,20/5/17 22:22,20/5/17 15:22,54.1297,-108.6144,-16,1
20/5/17 0:00,20/5/17 16:22,20/5/17 22:22,20/5/17 15:22,54.1732,-108.2885,-13,1
20/5/17 0:00,20/5/17 16:22,20/5/17 22:22,20/5/17 15:22,57.7122,-114.2932,10,1
20/5/17 0:00,20/5/17 16:23,20/5/17 22:23,20/5/17 15:23,58.9441,-107.1272,-15,1
20/5/17 0:00,20/5/17 16:23,20/5/17 22:23,20/5/17 15:23,52.8557,-108.7543,-27,3
20/5/17 0:00,20/5/17 16:23,20/5/17 22:23,20/5/17 15:23,52.7636,-108.3234,-9,1
20/5/17 0:00,20/5/17 16:24,20/5/17 22:24,20/5/17 15:24,58.8282,-111.4021,-22,1
20/5/17 0:00,20/5/17 16:24,20/5/17 22:24,20/5/17 15:24,55.9051,-106.9532,-13,1
20/5/17 0:00,20/5/17 16:25,20/5/17 22:25,20/5/17 15:25,54.7423,-107.9222,12,1
20/5/17 0:00,20/5/17 16:25,20/5/17 22:25,20/5/17 15:25,57.6752,-114.5214,11,1
20/5/17 0:00,20/5/17 16:26,20/5/17 22:26,20/5/17 15:26,56.6444,-108.6779,-9,1
20/5/17 0:00,20/5/17 16:27,20/5/17 22:27,20/5/17 15:27,58.8927,-106.2213,-14,1
20/5/17 0:00,20/5/17 16:27,20/5/17 22:27,20/5/17 15:27,59.5494,-112.2537,33,1
20/5/17 0:00,20/5/17 16:27,20/5/17 22:27,20/5/17 15:27,58.8119,-106.8933,15,1
20/5/17 0:00,20/5/17 16:28,20/5/17 22:28,20/5/17 15:28,51.5646,-109.9533,12,1
20/5/17 0:00,20/5/17 16:29,20/5/17 22:29,20/5/17 15:29,56.0436,-104.8213,28,1
20/5/17 0:00,20/5/17 16:29,20/5/17 22:29,20/5/17 15:29,56.2073,-107.0022,12,1
20/5/17 0:00,20/5/17 16:29,20/5/17 22:29,20/5/17 15:29,54.2452,-108.341,12,1
20/5/17 0:00,20/5/17 16:29,20/5/17 22:29,20/5/17 15:29,55.8606,-106.6084,-13,1
20/5/17 0:00,20/5/17 16:29,20/5/17 22:29,20/5/17 15:29,54.092,-108.6165,-19,1
20/5/17 0:00,20/5/17 16:30,20/5/17 22:30,20/5/17 15:30,57.6619,-114.3981,21,1
20/5/17 0:00,20/5/17 16:30,20/5/17 22:30,20/5/17 15:30,57.4379,-108.427,-28,1
20/5/17 0:00,20/5/17 16:30,20/5/17 22:30,20/5/17 15:30,56.2815,-106.2355,-14,2
20/5/17 0:00,20/5/17 16:31,20/5/17 22:31,20/5/17 15:31,56.4089,-108.7815,-9,1
20/5/17 0:00,20/5/17 16:32,20/5/17 22:32,20/5/17 15:32,57.1976,-108.3494,-8,1
20/5/17 0:00,20/5/17 16:32,20/5/17 22:32,20/5/17 15:32,57.2457,-108.7091,14,1
20/5/17 0:00,20/5/17 16:33,20/5/17 22:33,20/5/17 15:33,54.6902,-107.394,-17,1
20/5/17 0:00,20/5/17 16:34,20/5/17 22:34,20/5/17 15:34,55.966,-106.5676,-12,1
20/5/17 0:00,20/5/17 16:35,20/5/17 22:35,20/5/17 15:35,57.34,-108.1552,-12,1
20/5/17 0:00,20/5/17 16:35,20/5/17 22:35,20/5/17 15:35,53.9645,-107.6735,-16,4
20/5/17 0:00,20/5/17 16:35,20/5/17 22:35,20/5/17 15:35,58.3834,-117.0072,15,1
20/5/17 0:00,20/5/17 16:35,20/5/17 22:35,20/5/17 15:35,56.1479,-105.484,-18,1
20/5/17 0:00,20/5/17 16:36,20/5/17 22:36,20/5/17 15:36,48.8633,-111.9419,-18,1
20/5/17 0:00,20/5/17 16:36,20/5/17 22:36,20/5/17 15:36,55.909,-106.7801,-12,2
20/5/17 0:00,20/5/17 16:37,20/5/17 22:37,20/5/17 15:37,58.8344,-110.3272,55,1
20/5/17 0:00,20/5/17 16:37,20/5/17 22:37,20/5/17 15:37,56.0644,-106.3726,-12,2
20/5/17 0:00,20/5/17 16:38,20/5/17 22:38,20/5/17 15:38,56.0706,-106.3481,-14,1
20/5/17 0:00,20/5/17 16:38,20/5/17 22:38,20/5/17 15:38,54.0018,-107.5809,-11,1
20/5/17 0:00,20/5/17 16:38,20/5/17 22:38,20/5/17 15:38,56.0547,-106.4944,-15,2
20/5/17 0:00,20/5/17 16:39,20/5/17 22:39,20/5/17 15:39,57.493,-115.2446,7,1
20/5/17 0:00,20/5/17 16:39,20/5/17 22:39,20/5/17 15:39,54.6099,-107.1495,-18,3
20/5/17 0:00,20/5/17 16:39,20/5/17 22:39,20/5/17 15:39,54.5233,-107.3556,-12,1
20/5/17 0:00,20/5/17 16:41,20/5/17 22:41,20/5/17 15:41,48.1717,-109.9903,24,1
20/5/17 0:00,20/5/17 16:42,20/5/17 22:42,20/5/17 15:42,56.077,-106.283,-17,1
20/5/17 0:00,20/5/17 16:42,20/5/17 22:42,20/5/17 15:42,48.92,-114.9377,17,1
20/5/17 0:00,20/5/17 16:42,20/5/17 22:42,20/5/17 15:42,59.0659,-104.6769,59,1
20/5/17 0:00,20/5/17 16:43,20/5/17 22:43,20/5/17 15:43,55.9568,-106.7466,-22,1
20/5/17 0:00,20/5/17 16:43,20/5/17 22:43,20/5/17 15:43,55.3466,-107.1249,11,1
20/5/17 0:00,20/5/17 16:44,20/5/17 22:44,20/5/17 15:44,52.1765,-109.4318,-24,1
20/5/17 0:00,20/5/17 16:44,20/5/17 22:44,20/5/17 15:44,48.323,-116.4581,-13,1
20/5/17 0:00,20/5/17 16:44,20/5/17 22:44,20/5/17 15:44,48.8364,-114.9125,18,1
20/5/17 0:00,20/5/17 16:44,20/5/17 22:44,20/5/17 15:44,53.9661,-108.9491,-8,1
20/5/17 0:00,20/5/17 16:45,20/5/17 22:45,20/5/17 15:45,56.0225,-106.393,-15,1
20/5/17 0:00,20/5/17 16:45,20/5/17 22:45,20/5/17 15:45,54.7469,-108.0191,-10,1
20/5/17 0:00,20/5/17 16:45,20/5/17 22:45,20/5/17 15:45,54.8378,-108.5845,11,1
20/5/17 0:00,20/5/17 16:45,20/5/17 22:45,20/5/17 15:45,54.5984,-107.0518,-14,1
20/5/17 0:00,20/5/17 16:46,20/5/17 22:46,20/5/17 15:46,55.6267,-112.7631,-22,1
20/5/17 0:00,20/5/17 16:46,20/5/17 22:46,20/5/17 15:46,56.0095,-106.4157,-13,1
20/5/17 0:00,20/5/17 16:46,20/5/17 22:46,20/5/17 15:46,58.9042,-107.167,16,1
20/5/17 0:00,20/5/17 16:46,20/5/17 22:46,20/5/17 15:46,57.8264,-110.195,-21,1
20/5/17 0:00,20/5/17 16:47,20/5/17 22:47,20/5/17 15:47,49.0492,-114.6187,17,1
20/5/17 0:00,20/5/17 16:48,20/5/17 22:48,20/5/17 15:48,55.9282,-107.0319,-15,1
20/5/17 0:00,20/5/17 16:48,20/5/17 22:48,20/5/17 15:48,54.7714,-107.9639,10,1
20/5/17 0:00,20/5/17 16:48,20/5/17 22:48,20/5/17 15:48,58.9692,-107.5553,37,1
20/5/17 0:00,20/5/17 16:49,20/5/17 22:49,20/5/17 15:49,56.647,-108.0068,25,1
20/5/17 0:00,20/5/17 16:51,20/5/17 22:51,20/5/17 15:51,58.1336,-110.8457,20,1
20/5/17 0:00,20/5/17 16:51,20/5/17 22:51,20/5/17 15:51,56.4419,-104.391,46,1
20/5/17 0:00,20/5/17 16:52,20/5/17 22:52,20/5/17 15:52,58.1848,-110.6701,-33,1
20/5/17 0:00,20/5/17 16:53,20/5/17 22:53,20/5/17 15:53,56.0287,-106.3355,-17,1
20/5/17 0:00,20/5/17 16:54,20/5/17 22:54,20/5/17 15:54,54.6573,-107.2957,-21,1
20/5/17 0:00,20/5/17 16:54,20/5/17 22:54,20/5/17 15:54,53.9327,-108.7931,-13,1
20/5/17 0:00,20/5/17 16:54,20/5/17 22:54,20/5/17 15:54,54.6372,-107.1099,-17,2
20/5/17 0:00,20/5/17 16:55,20/5/17 22:55,20/5/17 15:55,54.6136,-107.0496,-33,5
20/5/17 0:00,20/5/17 16:55,20/5/17 22:55,20/5/17 15:55,56.0469,-106.3188,-14,1
20/5/17 0:00,20/5/17 16:58,20/5/17 22:58,20/5/17 15:58,59.3365,-104.8105,-29,1
20/5/17 0:00,20/5/17 16:58,20/5/17 22:58,20/5/17 15:58,59.4292,-104.4836,-24,1
20/5/17 0:00,20/5/17 16:58,20/5/17 22:58,20/5/17 15:58,59.2916,-111.1529,-15,1
20/5/17 0:00,20/5/17 16:58,20/5/17 22:58,20/5/17 15:58,55.9191,-107.0002,-13,1
20/5/17 0:00,20/5/17 16:58,20/5/17 22:58,20/5/17 15:58,54.5881,-107.1869,25,1
20/5/17 0:00,20/5/17 16:58,20/5/17 22:58,20/5/17 15:58,52.7105,-108.9718,-10,1
20/5/17 0:00,20/5/17 16:59,20/5/17 22:59,20/5/17 15:59,54.0847,-108.5885,-20,1
20/5/17 0:00,20/5/17 16:59,20/5/17 22:59,20/5/17 15:59,56.8654,-108.5877,24,1
20/5/17 0:00,20/5/17 16:59,20/5/17 22:59,20/5/17 15:59,56.6246,-108.1096,10,1
20/5/17 0:00,20/5/17 16:59,20/5/17 22:59,20/5/17 15:59,56.8215,-109.1451,-19,1
20/5/17 0:00,20/5/17 17:00,20/5/17 23:00,20/5/17 16:00,57.5811,-114.7594,-12,1
20/5/17 0:00,20/5/17 17:00,20/5/17 23:00,20/5/17 16:00,59.1796,-110.4142,-19,1
20/5/17 0:00,20/5/17 17:01,20/5/17 23:01,20/5/17 16:01,57.0453,-110.0305,14,1
20/5/17 0:00,20/5/17 17:02,20/5/17 23:02,20/5/17 16:02,56.8894,-108.2416,19,1
20/5/17 0:00,20/5/17 17:04,20/5/17 23:04,20/5/17 16:04,56.5614,-108.5262,11,1
20/5/17 0:00,20/5/17 17:05,20/5/17 23:05,20/5/17 16:05,57.5659,-114.7083,16,1
20/5/17 0:00,20/5/17 17:05,20/5/17 23:05,20/5/17 16:05,52.6089,-108.8162,-17,1
20/5/17 0:00,20/5/17 17:06,20/5/17 23:06,20/5/17 16:06,53.8721,-107.2534,-15,1
20/5/17 0:00,20/5/17 17:07,20/5/17 23:07,20/5/17 16:07,58.6203,-108.6965,-16,1
20/5/17 0:00,20/5/17 17:09,20/5/17 23:09,20/5/17 16:09,55.6612,-105.4584,-131,1
20/5/17 0:00,20/5/17 17:11,20/5/17 23:11,20/5/17 16:11,56.3965,-105.6311,-18,1
20/5/17 0:00,20/5/17 17:11,20/5/17 23:11,20/5/17 16:11,58.8399,-111.7897,25,1
20/5/17 0:00,20/5/17 17:12,20/5/17 23:12,20/5/17 16:12,53.8795,-107.2663,-24,1
20/5/17 0:00,20/5/17 17:13,20/5/17 23:13,20/5/17 16:13,60.8746,-119.1036,-17,1
20/5/17 0:00,20/5/17 17:13,20/5/17 23:13,20/5/17 16:13,56.1857,-106.2962,-17,1
20/5/17 0:00,20/5/17 17:15,20/5/17 23:15,20/5/17 16:15,56.3004,-103.945,-24,1
20/5/17 0:00,20/5/17 17:15,20/5/17 23:15,20/5/17 16:15,53.8563,-107.3869,-10,1
20/5/17 0:00,20/5/17 17:15,20/5/17 23:15,20/5/17 16:15,56.251,-107.4383,10,1
20/5/17 0:00,20/5/17 17:15,20/5/17 23:15,20/5/17 16:15,56.4409,-107.9206,8,1
20/5/17 0:00,20/5/17 17:17,20/5/17 23:17,20/5/17 16:17,58.2636,-112.893,15,1
20/5/17 0:00,20/5/17 17:18,20/5/17 23:18,20/5/17 16:18,52.5833,-108.9879,-14,1
20/5/17 0:00,20/5/17 17:18,20/5/17 23:18,20/5/17 16:18,58.5724,-108.9932,-13,1
20/5/17 0:00,20/5/17 17:19,20/5/17 23:19,20/5/17 16:19,57.465,-114.4485,14,1
20/5/17 0:00,20/5/17 17:19,20/5/17 23:19,20/5/17 16:19,56.9273,-110.2497,16,1
20/5/17 0:00,20/5/17 17:19,20/5/17 23:19,20/5/17 16:19,56.986,-110.5145,9,1
20/5/17 0:00,20/5/17 17:20,20/5/17 23:20,20/5/17 16:20,54.7929,-108.6529,11,1
20/5/17 0:00,20/5/17 17:21,20/5/17 23:21,20/5/17 16:21,49.7784,-109.3959,20,1
20/5/17 0:00,20/5/17 17:21,20/5/17 23:21,20/5/17 16:21,57.1478,-110.244,-20,1
20/5/17 0:00,20/5/17 17:21,20/5/17 23:21,20/5/17 16:21,57.0853,-110.4006,-17,1
20/5/17 0:00,20/5/17 17:21,20/5/17 23:21,20/5/17 16:21,58.9953,-118.4107,-20,1
20/5/17 0:00,20/5/17 17:22,20/5/17 23:22,20/5/17 16:22,55.932,-109.2262,-9,1
20/5/17 0:00,20/5/17 17:23,20/5/17 23:23,20/5/17 16:23,49.5253,-109.1476,13,1
20/5/17 0:00,20/5/17 17:24,20/5/17 23:24,20/5/17 16:24,57.171,-110.358,-20,1
20/5/17 0:00,20/5/17 17:24,20/5/17 23:24,20/5/17 16:24,53.8471,-108.7158,-17,1
20/5/17 0:00,20/5/17 17:26,20/5/17 23:26,20/5/17 16:26,56.9457,-110.1611,7,1
20/5/17 0:00,20/5/17 17:27,20/5/17 23:27,20/5/17 16:27,56.9433,-110.1911,20,1
20/5/17 0:00,20/5/17 17:28,20/5/17 23:28,20/5/17 16:28,58.5941,-111.7343,-21,1
20/5/17 0:00,20/5/17 17:30,20/5/17 23:30,20/5/17 16:30,56.0125,-106.1478,16,1
20/5/17 0:00,20/5/17 17:31,20/5/17 23:31,20/5/17 16:31,50.3577,-109.6589,16,1
20/5/17 0:00,20/5/17 17:32,20/5/17 23:32,20/5/17 16:32,47.0371,-111.6529,-31,1
