"FISHNET_AB","DAY_OF_YEAR","DIST_HIGHWAY","DIST_ROAD","DIST_RAIL","DIST_POWERLINE","DIST_CUTLINE","FIRE_CONTROL_ZONE","ECOZONE","ZONE_NAME","NATURE_REGION","NSRNAME","X","Y","INF","WII","WUI","PROV_REC_AREA","PUBLIC_REC_AREA","PUBLIC_TRAIL_AREA","FOREST_NAME","FOREST_ID","C.1","C.2","C.3","C.4","C.5","C.6","C.7","D.1.D.2","M.1.M.2.10","M.1.M.2.15","M.1.M.2.20","M.1.M.2.25","M.1.M.2.30","M.1.M.2.35","M.1.M.2.40","M.1.M.2.45","M.1.M.2.50","M.1.M.2.55","M.1.M.2.60","M.1.M.2.65","M.1.M.2.70","M.1.M.2.75","M.1.M.2.80","M.1.M.2.85","M.1.M.2.90","NON.FUEL","O.1a","S.1","S.2","VEG.NON.FUEL","WATER","SHAPE_AREA","DATE.x","YEAR","MONTH","DAY","OTH","LTG","RES","FOR","RAI","REC","INC","UND","PRE","MIS","RST","GAS","POW","AGR","UNI","year","mon","day","TEMP","RH","WS","PREC","FFMC","DMC","DC","ISI","BUI","FWI","DATE.y"
2962,152,0,42235.0910208,0,31384.9971465,297398.809315,34,9,"Boreal Plains",2,"Dry Mixedwood",-116.927883715,56.283429971,0.292585864,0.01774152313,0.01299339114,0,0,0,"Peace River Forest Area",3,0.0804223624413044,0.36631715429261,0.000678104013743355,0,0.00391134900000002,0,0,0.108537864899442,0,0,0.0185097214418545,0.00350310025000095,0.00560313712506667,0.0163156709636516,0.0173027245227841,0.0157282199518144,0.047237224322368,0.0642082611252763,0.0570879237952742,0.0195846109473577,0.00581854864623116,0.00428852799000804,0.00588719997493228,0,0,0.00116403805000009,0.0678363185718802,0,0,0.0751726737862764,0.0148852638881238,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.1,46.7,10.9,0,71.2,17.5,299.1,2,29,4.2,"2016-05-31"
2963,152,0,59410.6279507,0,10267.4171415,478704.448147,34,9,"Boreal Plains",1,"Central Mixedwood",-116.76637468,56.2858398264,0.7177853486,0.003376291461,0.05306819378,0,0,0,"Peace River Forest Area",3,0.0758120890488002,0.369608380362384,0.0110409910849601,0.0016496216395575,0.0125258435969453,0,0,0.0686315445160989,0,0,0.0616135488116698,0.00358365069201044,0.0166658411190065,0.0037372433639697,0.00924827633384671,0.0121874888507818,0.0278325487259287,0.0126914484681581,0.0231433599107049,0.0151385841917736,0.0255757929266766,0.00775251740239094,0.0614448925345309,0,0,0,0.150472512766144,0,0,0,0.0296438236536612,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16,46.4,10.5,0,74.5,20.5,322,2.2,33.7,5,"2016-05-31"
2964,152,0,55442.3407578,0,10022.4353186,427610.33423,34,9,"Boreal Plains",1,"Central Mixedwood",-116.604841877,56.2880390755,0.8906514714,0,0,0,0,0,"Peace River Forest Area",3,0.0904390458759452,0.354926645968866,0.051816203699436,0.0027692296704159,0.00933218571032336,0,0,0.0600387838929717,0,0,0.0291414511142762,0.00292950198545539,0.00728989459414605,0.00899337622742426,0.0119774514293487,0.0307269541616899,0.0146722176297459,0.0356657158483932,0.026956283942501,0.0281811932233358,0.0259807872645627,0.0250816986196894,0.0587538047270184,0,0,0,0.0949937574392912,0,0,0.000934375,0.0283994419751638,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.7,47.2,10,0,76.9,20.4,327.3,2.2,33.8,4.9,"2016-05-31"
2965,152,0,1460.84067533,0,10018.9998356,400176.120052,34,9,"Boreal Plains",1,"Central Mixedwood",-116.443287476,56.2900276552,0.8899335652,0,0,0,0,0,"Peace River Forest Area",3,0.0201869309286185,0.29070570623974,0.0103140886436597,0,0.00115706056429109,0,0,0.192891787337377,0,0,0.0265755448823314,0.00201732256144558,0.0103570137220142,0.0104799455838538,0.036839768240524,0.0521129521577502,0.0709623489915554,0.0531061905466227,0.024860304003978,0.00537766770779742,0.0119676076343361,0.00586063798955699,0.0295519489653619,0,0,0,0.0772603647721173,0,0,4e-04,0.067014808527068,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.2,48.9,9.2,0,77.8,17.2,310.7,2,29,3.9,"2016-05-31"
2966,152,0,19978.5183586,0,10007.4337735,583040.922432,34,9,"Boreal Plains",1,"Central Mixedwood",-116.281713646,56.2918055087,0.7387823275,0,0,0,0,0,"Peace River Forest Area",3,0.0184340914935886,0.204200044318337,0.0107209807006712,0.00427587969103285,0.00131893891251111,0,0,0.338908232271783,0,0,0.038619811355433,0.00416121809999869,0.0109301966013472,0.0128685244655914,0.0212142942776292,0.019945289133339,0.0582072161413776,0.0484573118912883,0.00754637778648995,0.0111402861016879,0.0121803691233614,0.00483316006536527,0.0198067815834228,0,0,0.00486403805000009,0.135138030320657,0,0,0.00209368614028938,0.0101352414747979,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.9,50.8,8.3,0,78.3,15.6,293.3,1.9,26.7,3.5,"2016-05-31"
2967,152,0,65635.7177387,0,12609.9802532,598691.445537,34,9,"Boreal Plains",1,"Central Mixedwood",-116.120122558,56.2933725849,0.8298569011,0,0,0,0,0,"Peace River Forest Area",3,0.0137090314205711,0.250267238389831,0.0156318763070919,0,0.000814220963970876,0,0,0.250656878123227,0,0,0.0366860765185058,0.0013,0.0296991193510414,0.00397239639316687,0.037344304288366,0.00395327973006073,0.0448878429172692,0.0250033040709881,0.0234004386608449,0.00977081516343208,0.0351321781799733,0.00517742038119318,0.0657420096600017,0,0,0.0317603238315997,0.104912035760698,0,0,0,0.0101792098881673,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.6,52.7,7.4,0,78.5,14.6,274,2,25.2,3.5,"2016-05-31"
3013,152,0,22946.1923521,0,0,53752.0263807,31,9,"Boreal Plains",2,"Dry Mixedwood",-119.94932241,56.1085240157,0.155311231390338,0,0.00263146456357041,0,0,0,"Peace River Forest Area",3,0,0.0234982031773716,0,0,0,0,0,0.449268298066432,0,0.000968840457052827,0,0,0.00015425525345178,0,0.000462765760355339,0.00015425525345178,0.0260600809630738,0.000407292563236776,0.00015425525345178,0.000308510506903559,0,0,0.000462765760355339,0,0.00015425525345178,0.0205203134260233,0.220071883736758,0,0,0.211033734223239,0.0460117799925484,64827613.8169,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.7,46.5,8.5,0,83.4,10.7,194.2,2.9,18.5,4.3,"2016-05-31"
3014,152,0,57827.3381867,0,0,74373.6081067,31,9,"Boreal Plains",2,"Dry Mixedwood",-119.817278303,56.1145819327,0.02909297042,0,0.01022127815,0,0,0,"Peace River Forest Area",3,0,0.00756502499766318,0,0,0,0,0,0.308365469357954,0,1e-04,0,0,0,0,0,1e-04,0.0130668987839877,1e-04,1e-04,1e-04,0,2e-04,0,0,0,0.00658730222603385,0.332787117982519,0,0,0.307489995119487,0.0234381915323552,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,14.8,46.2,9.2,0,79.5,9.1,175.6,2.5,15.8,3.4,"2016-05-31"
3015,152,0,77053.8702464,0,0,112117.038832,31,9,"Boreal Plains",2,"Dry Mixedwood",-119.656935691,56.1207443716,0.2196721844,0,0.01216175724,0,0,0,"Peace River Forest Area",3,0,0.0128236118318486,0,0,0,0,0,0.517625467311844,0,0.000128076150000095,2e-04,1e-04,0,0.000428076150000095,0,0.000164038100000005,0.0151460170863064,0.000168468130963445,0,2e-04,1e-04,0.000268468070001649,2e-04,0,0,0.00278767382878815,0.217211465615227,0,0,0.22942038706187,0.00302825066315116,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,15.1,45.2,10.2,0,74.5,7,148.9,1.9,12,2.3,"2016-05-31"
3019,152,0,40581.535676,0,0,417768.009443,31,9,"Boreal Plains",2,"Dry Mixedwood",-119.014968221,56.1433148712,0.4072944779,0.002921380611,0.00119414098,0,0,0,"Peace River Forest Area",3,0.0072423000438972,0.0260504531077257,0.0392331466924129,5e-04,0.00114713257163705,0,0,0.512155581474303,0,0,0.0147409215843482,0.00148304872233271,0.00794769389384876,0.0028544681000011,0.0142015283013183,0.00612235115425815,0.0589903884213497,0.029126527620996,0.0107615265133139,0.0036736691639706,0.00753686540282128,0.000864038100000005,0.0107138236804788,0,0,0.0130893603829881,0.159130788955136,0.00670905145000006,0.0101155170937702,0.0300328675678435,0.0255769500012491,1e+08,2016-05-31,"2016","05","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5,31,16.6,43,15.2,0,59.8,1.9,127.1,0.2,3.9,0,"2016-05-31"
