fishnet_id,date,day_of_year,latitude,longitude,forest_area,region_ci,nsr_numerical_code,ffmc_interpolated,logit,probability
1488,2020-08-01,214,58.1569,-117.7084,High Level Forest Area,West Boreal,2,87.5,-10.351151964619,3.1954935e-05
1489,2020-08-01,214,58.1604,-117.5386,High Level Forest Area,West Boreal,2,87.6,-9.721850905307,5.9955325e-05
1490,2020-08-01,214,58.1637,-117.3687,High Level Forest Area,West Boreal,2,87.6,-10.266720941124,3.4769997e-05
1491,2020-08-01,214,58.1667,-117.1988,High Level Forest Area,West Boreal,2,87.4,-9.287540204768,9.2561916e-05
1492,2020-08-01,214,58.1695,-117.0289,High Level Forest Area,West Boreal,2,87.2,-12.344031757585,4.355653e-06
1493,2020-08-01,214,58.1721,-116.8589,High Level Forest Area,West Boreal,2,86.8,-12.436738171145,3.970009e-06
1494,2020-08-01,214,58.1745,-116.6889,High Level Forest Area,West Boreal,2,86.4,-11.816448789246,7.382072e-06
1495,2020-08-01,214,58.1766,-116.5189,High Level Forest Area,West Boreal,2,86.0,-7.960302402921,0.000348925757
1496,2020-08-01,214,58.1785,-116.3489,High Level Forest Area,West Boreal,2,85.7,-6.168254168342,0.002090510745
1497,2020-08-01,214,58.1802,-116.1788,High Level Forest Area,West Boreal,2,85.4,-6.307626802053,0.001819037986
1498,2020-08-01,214,58.1817,-116.0088,High Level Forest Area,West Boreal,2,85.3,-6.347016171345,0.001748902894
1499,2020-08-01,214,58.1829,-115.8387,High Level Forest Area,West Boreal,1,85.4,-7.354022119175,0.000639603613
1500,2020-08-01,214,58.1839,-115.6686,High Level Forest Area,West Boreal,1,85.5,-7.372486930923,0.000627909169
1501,2020-08-01,214,58.1847,-115.4985,High Level Forest Area,West Boreal,1,85.7,-10.619622446701,2.4431265e-05
1502,2020-08-01,214,58.1852,-115.3283,High Level Forest Area,West Boreal,1,86.1,-11.062735516106,1.5685855e-05
1503,2020-08-01,214,58.1856,-115.1582,High Level Forest Area,West Boreal,1,86.5,-10.814031087094,2.011487e-05
1504,2020-08-01,214,58.1857,-114.9881,High Level Forest Area,West Boreal,1,87.1,-9.857107934297,5.2370856e-05
1505,2020-08-01,214,58.1855,-114.818,High Level Forest Area,West Boreal,1,87.7,-10.762029372634,2.118853e-05
1506,2020-08-01,214,58.1852,-114.6478,High Level Forest Area,West Boreal,1,88.5,-10.676183689712,2.3087787e-05
1507,2020-08-01,214,58.1846,-114.4777,High Level Forest Area,West Boreal,1,89.3,-10.628155106356,2.4223694e-05
1508,2020-08-01,214,58.1838,-114.3076,High Level Forest Area,West Boreal,1,90.0,-9.593459716323,6.8168506e-05
1509,2020-08-01,214,58.1827,-114.1375,High Level Forest Area,West Boreal,1,90.5,-10.607630139303,2.4726009e-05
1510,2020-08-01,214,58.1815,-113.9674,High Level Forest Area,East Boreal,1,90.8,-9.867554267691,5.1826648e-05
1550,2020-08-01,214,58.0312,-119.0551,High Level Forest Area,West Boreal,6,85.8,-15.091287518637,2.79214e-07
1551,2020-08-01,214,58.0365,-118.8861,High Level Forest Area,West Boreal,6,86.0,-13.0256588025,2.203065e-06
1552,2020-08-01,214,58.0415,-118.717,High Level Forest Area,West Boreal,6,86.2,-9.569894414533,6.9793881e-05
1553,2020-08-01,214,58.0464,-118.5479,High Level Forest Area,West Boreal,1,86.3,-11.410860314855,1.1074434e-05
1554,2020-08-01,214,58.051,-118.3787,High Level Forest Area,West Boreal,1,86.5,-12.51711591678,3.663397e-06
1555,2020-08-01,214,58.0554,-118.2095,High Level Forest Area,West Boreal,1,86.7,-13.122021558236,2.00068e-06
1556,2020-08-01,214,58.0595,-118.0403,High Level Forest Area,West Boreal,1,87.0,-10.978493301428,1.7064498e-05
1557,2020-08-01,214,58.0634,-117.8709,High Level Forest Area,West Boreal,1,87.2,-9.869331583954,5.1734622e-05
1558,2020-08-01,214,58.0672,-117.7016,High Level Forest Area,West Boreal,2,87.4,-8.8698826166,0.000140539332
1559,2020-08-01,214,58.0706,-117.5322,High Level Forest Area,West Boreal,2,87.5,-9.317755238147,8.9807232e-05
1560,2020-08-01,214,58.0739,-117.3628,High Level Forest Area,West Boreal,2,87.5,-11.236397489329,1.3185265e-05
1561,2020-08-01,214,58.0769,-117.1933,High Level Forest Area,West Boreal,2,87.4,-10.832453459885,1.9747706e-05
1562,2020-08-01,214,58.0797,-117.0238,High Level Forest Area,West Boreal,2,87.1,-11.107038807894,1.5006099e-05
1563,2020-08-01,214,58.0823,-116.8543,High Level Forest Area,West Boreal,2,86.8,-8.382328067181,0.000228824112
1564,2020-08-01,214,58.0847,-116.6847,High Level Forest Area,West Boreal,2,86.4,-8.705703317724,0.000165610992
1565,2020-08-01,214,58.0868,-116.5151,High Level Forest Area,West Boreal,2,86.0,-7.363547470838,0.00063354393
1566,2020-08-01,214,58.0887,-116.3455,High Level Forest Area,West Boreal,2,85.6,-7.207991732028,0.000740094926
1567,2020-08-01,214,58.0904,-116.1759,High Level Forest Area,West Boreal,2,85.4,-7.75014277399,0.00043049564
1568,2020-08-01,214,58.0918,-116.0062,High Level Forest Area,West Boreal,1,85.3,-11.827344477737,7.302077e-06
1569,2020-08-01,214,58.0931,-115.8366,High Level Forest Area,West Boreal,1,85.4,-12.124690261416,5.423899e-06
1570,2020-08-01,214,58.0941,-115.6669,High Level Forest Area,West Boreal,1,85.6,-9.505373677631,7.4445137e-05
1571,2020-08-01,214,58.0948,-115.4972,High Level Forest Area,West Boreal,1,85.8,-11.164080441803,1.4174094e-05
1572,2020-08-01,214,58.0954,-115.3275,High Level Forest Area,West Boreal,1,86.2,-10.175283548256,3.8099033e-05
1573,2020-08-01,214,58.0957,-115.1578,High Level Forest Area,West Boreal,1,86.6,-11.365377393717,1.1589756e-05
1574,2020-08-01,214,58.0958,-114.9881,High Level Forest Area,West Boreal,1,87.2,-10.732914278403,2.1814491e-05
1575,2020-08-01,214,58.0957,-114.8184,High Level Forest Area,West Boreal,1,87.9,-10.982429717732,1.6997459e-05
1576,2020-08-01,214,58.0953,-114.6487,High Level Forest Area,West Boreal,1,88.6,-10.933825702263,1.7843995e-05
1577,2020-08-01,214,58.0947,-114.479,High Level Forest Area,West Boreal,1,89.3,-10.516832860094,2.7076078e-05
1578,2020-08-01,214,58.0939,-114.3094,High Level Forest Area,West Boreal,1,90.0,-10.296548889665,3.3748228e-05
1579,2020-08-01,214,58.0929,-114.1397,High Level Forest Area,West Boreal,1,90.5,-10.152815796807,3.8964688e-05
1580,2020-08-01,214,58.0916,-113.97,High Level Forest Area,East Boreal,1,90.7,-10.420752015386,2.9806567e-05
1631,2020-08-01,214,57.9871,-117.1878,High Level Forest Area,West Boreal,2,87.3,-7.785377952905,0.000415597366
1632,2020-08-01,214,57.9899,-117.0187,High Level Forest Area,West Boreal,2,87.1,-8.248422766756,0.000261602494
1633,2020-08-01,214,57.9925,-116.8496,High Level Forest Area,West Boreal,2,86.7,-6.800954080527,0.001111476269
1634,2020-08-01,214,57.9948,-116.6805,High Level Forest Area,West Boreal,2,86.4,-6.766436223297,0.001150466976
1635,2020-08-01,214,57.997,-116.5113,High Level Forest Area,West Boreal,2,86.0,-7.778513227122,0.000418458945
1636,2020-08-01,214,57.9989,-116.3421,High Level Forest Area,West Boreal,2,85.6,-7.127084277205,0.000802413086
1637,2020-08-01,214,58.0005,-116.1729,High Level Forest Area,West Boreal,2,85.4,-8.981930806313,0.0001256442
1638,2020-08-01,214,58.002,-116.0037,High Level Forest Area,West Boreal,1,85.4,-10.741274469412,2.1632882e-05
1639,2020-08-01,214,58.0032,-115.8345,High Level Forest Area,West Boreal,1,85.5,-12.340705217241,4.370166e-06
1640,2020-08-01,214,58.0042,-115.6652,High Level Forest Area,West Boreal,1,85.7,-9.635449381955,6.5365579e-05
1641,2020-08-01,214,58.005,-115.496,High Level Forest Area,West Boreal,1,85.9,-10.631875895498,2.4133732e-05
1642,2020-08-01,214,58.0055,-115.3267,High Level Forest Area,West Boreal,1,86.3,-11.06031516202,1.5723866e-05
1643,2020-08-01,214,58.0058,-115.1574,High Level Forest Area,West Boreal,1,86.8,-11.778054455829,7.671011e-06
1644,2020-08-01,214,58.0059,-114.9882,High Level Forest Area,West Boreal,1,87.3,-11.546647970204,9.668304e-06
1645,2020-08-01,214,58.0058,-114.8189,High Level Forest Area,West Boreal,1,88.0,-11.775345344312,7.691821e-06
1646,2020-08-01,214,58.0055,-114.6496,High Level Forest Area,West Boreal,1,88.7,-10.819099113389,2.0013187e-05
1647,2020-08-01,214,58.0049,-114.4803,High Level Forest Area,West Boreal,1,89.3,-11.777906753746,7.672144e-06
1648,2020-08-01,214,58.0041,-114.3111,High Level Forest Area,West Boreal,1,89.9,-11.701232942784,8.283531e-06
1649,2020-08-01,214,58.003,-114.1418,High Level Forest Area,West Boreal,1,90.4,-10.803296215007,2.033196e-05
1650,2020-08-01,214,58.0018,-113.9726,High Level Forest Area,East Boreal,1,90.5,-11.028412232743,1.6233583e-05
1701,2020-08-01,214,57.8973,-117.1823,High Level Forest Area,West Boreal,2,87.3,-11.156825182113,1.4277303e-05
1702,2020-08-01,214,57.9001,-117.0137,High Level Forest Area,West Boreal,2,87.1,-10.508960577018,2.7290064e-05
1703,2020-08-01,214,57.9027,-116.845,High Level Forest Area,West Boreal,2,86.7,-8.065539010489,0.000314083042
1704,2020-08-01,214,57.905,-116.6763,High Level Forest Area,West Boreal,2,86.4,-11.192094649434,1.3782534e-05
1705,2020-08-01,214,57.9071,-116.5075,High Level Forest Area,West Boreal,6,86.0,-12.109791582283,5.505312e-06
1706,2020-08-01,214,57.909,-116.3388,High Level Forest Area,West Boreal,6,85.6,-12.393859834272,4.143938e-06
1707,2020-08-01,214,57.9107,-116.17,High Level Forest Area,West Boreal,21,85.4,-10.980977609644,1.7022158e-05
1708,2020-08-01,214,57.9121,-116.0012,High Level Forest Area,West Boreal,21,85.4,-12.90459433334,2.486594e-06
1709,2020-08-01,214,57.9134,-115.8324,High Level Forest Area,West Boreal,21,85.6,-11.854058553469,7.109592e-06
1710,2020-08-01,214,57.9144,-115.6636,High Level Forest Area,West Boreal,1,85.8,-11.284064323633,1.2571517e-05
1711,2020-08-01,214,57.9151,-115.4947,High Level Forest Area,West Boreal,1,86.1,-9.17502853218,0.00010358354
1712,2020-08-01,214,57.9157,-115.3259,High Level Forest Area,West Boreal,1,86.5,-7.198019093825,0.000747507006
1713,2020-08-01,214,57.916,-115.157,High Level Forest Area,West Boreal,1,86.9,-11.21335026459,1.3492673e-05
1714,2020-08-01,214,57.9161,-114.9882,High Level Forest Area,West Boreal,1,87.5,-12.250799826479,4.781269e-06
1715,2020-08-01,214,57.916,-114.8193,High Level Forest Area,West Boreal,1,88.1,-11.634407916672,8.855988e-06
1716,2020-08-01,214,57.9156,-114.6505,High Level Forest Area,West Boreal,1,88.7,-12.50287318493,3.715947e-06
1717,2020-08-01,214,57.915,-114.4816,High Level Forest Area,West Boreal,1,89.3,-11.476175244653,1.0374231e-05
1718,2020-08-01,214,57.9142,-114.3128,High Level Forest Area,West Boreal,1,89.8,-11.905337469111,6.754212e-06
1719,2020-08-01,214,57.9132,-114.144,High Level Forest Area,West Boreal,1,90.2,-11.114650182416,1.4892318e-05
1720,2020-08-01,214,57.912,-113.9752,High Level Forest Area,East Boreal,1,90.3,-11.877103522658,6.947626e-06
1771,2020-08-01,214,57.8075,-117.1769,High Level Forest Area,West Boreal,2,87.3,-9.587704507558,6.8561934e-05
1772,2020-08-01,214,57.8103,-117.0087,High Level Forest Area,West Boreal,2,87.1,-10.022522872263,4.4386852e-05
1773,2020-08-01,214,57.8129,-116.8404,High Level Forest Area,West Boreal,2,86.8,-11.319167441363,1.2137878e-05
1774,2020-08-01,214,57.8152,-116.6721,High Level Forest Area,West Boreal,2,86.4,-10.570769626581,2.5654405e-05
1775,2020-08-01,214,57.8173,-116.5038,High Level Forest Area,West Boreal,2,86.1,-11.538048455804,9.751805e-06
1776,2020-08-01,214,57.8192,-116.3355,High Level Forest Area,West Boreal,6,85.7,-12.547452032743,3.553933e-06
1777,2020-08-01,214,57.8209,-116.1671,High Level Forest Area,West Boreal,21,85.6,-12.711403557421,3.01652e-06
1778,2020-08-01,214,57.8223,-115.9987,High Level Forest Area,West Boreal,21,85.6,-12.94991129142,2.376424e-06
1779,2020-08-01,214,57.8235,-115.8303,High Level Forest Area,West Boreal,21,85.7,-11.34831068294,1.178925e-05
1780,2020-08-01,214,57.8245,-115.6619,High Level Forest Area,West Boreal,6,85.9,-10.151148865981,3.9029691e-05
1781,2020-08-01,214,57.8253,-115.4935,High Level Forest Area,West Boreal,1,86.2,-9.050787922993,0.000117284821
1782,2020-08-01,214,57.8258,-115.3251,High Level Forest Area,West Boreal,1,86.6,-8.47887914994,0.000207768321
1783,2020-08-01,214,57.8261,-115.1566,High Level Forest Area,West Boreal,1,87.1,-11.747230633266,7.911141e-06
1784,2020-08-01,214,57.8262,-114.9882,High Level Forest Area,West Boreal,1,87.6,-11.269430280237,1.2756839e-05
1785,2020-08-01,214,57.8261,-114.8198,High Level Forest Area,West Boreal,1,88.1,-12.67846035857,3.117549e-06
1786,2020-08-01,214,57.8257,-114.6514,High Level Forest Area,West Boreal,1,88.7,-12.546893227802,3.55592e-06
1787,2020-08-01,214,57.8252,-114.4829,High Level Forest Area,West Boreal,1,89.3,-12.261900676609,4.728486e-06
1788,2020-08-01,214,57.8244,-114.3145,High Level Forest Area,West Boreal,1,89.7,-11.573805562494,9.409272e-06
1789,2020-08-01,214,57.8234,-114.1461,High Level Forest Area,West Boreal,1,90.0,-11.234784516327,1.3206549e-05
1790,2020-08-01,214,57.8221,-113.9777,High Level Forest Area,East Boreal,1,90.0,-11.123689310666,1.4758313e-05
1841,2020-08-01,214,57.7177,-117.1715,High Level Forest Area,West Boreal,2,87.3,-6.911756652336,0.000995015579
1842,2020-08-01,214,57.7205,-117.0037,High Level Forest Area,West Boreal,2,87.1,-8.364677299585,0.00023289794
1843,2020-08-01,214,57.7231,-116.8358,High Level Forest Area,West Boreal,2,86.8,-11.863960386932,7.039542e-06
1844,2020-08-01,214,57.7254,-116.668,High Level Forest Area,West Boreal,2,86.5,-10.983361143271,1.6981634e-05
1845,2020-08-01,214,57.7275,-116.5001,High Level Forest Area,West Boreal,2,86.2,-10.116235911713,4.0416343e-05
1846,2020-08-01,214,57.7294,-116.3321,High Level Forest Area,West Boreal,6,85.9,-12.346584264777,4.344549e-06
1847,2020-08-01,214,57.731,-116.1642,High Level Forest Area,West Boreal,6,85.7,-12.309132483853,4.510345e-06
1848,2020-08-01,214,57.7324,-115.9962,High Level Forest Area,West Boreal,6,85.7,-13.029241462624,2.195186e-06
1849,2020-08-01,214,57.7337,-115.8283,High Level Forest Area,West Boreal,6,85.9,-12.68553597865,3.095568e-06
1850,2020-08-01,214,57.7346,-115.6603,High Level Forest Area,West Boreal,21,86.1,-11.415476736081,1.1023428e-05
1851,2020-08-01,214,57.7354,-115.4923,High Level Forest Area,West Boreal,6,86.4,-7.681133960126,0.000461238495
1852,2020-08-01,214,57.736,-115.3243,High Level Forest Area,West Boreal,1,86.8,-9.553078013016,7.0977403e-05
1853,2020-08-01,214,57.7363,-115.1563,High Level Forest Area,West Boreal,1,87.2,-11.102221841159,1.5078557e-05
1854,2020-08-01,214,57.7364,-114.9882,High Level Forest Area,West Boreal,1,87.7,-10.466577880084,2.8471518e-05
1855,2020-08-01,214,57.7362,-114.8202,High Level Forest Area,West Boreal,1,88.2,-12.042938098318,5.885941e-06
1856,2020-08-01,214,57.7359,-114.6522,High Level Forest Area,West Boreal,1,88.7,-11.617143925802,9.010203e-06
1857,2020-08-01,214,57.7353,-114.4842,High Level Forest Area,West Boreal,1,89.2,-12.472488600758,3.830587e-06
1858,2020-08-01,214,57.7345,-114.3162,High Level Forest Area,West Boreal,1,89.5,-12.028351695764,5.972424e-06
1859,2020-08-01,214,57.7335,-114.1482,High Level Forest Area,West Boreal,1,89.7,-10.743781337078,2.157872e-05
1860,2020-08-01,214,57.7323,-113.9803,High Level Forest Area,East Boreal,1,89.7,-11.411608974321,1.1066146e-05
1911,2020-08-01,214,57.628,-117.1662,High Level Forest Area,West Boreal,2,87.3,-7.125380854393,0.00080378
1912,2020-08-01,214,57.6307,-116.9987,High Level Forest Area,West Boreal,2,87.1,-11.486714680897,1.0265468e-05
1913,2020-08-01,214,57.6332,-116.8313,High Level Forest Area,West Boreal,2,86.9,-11.842092357103,7.195177e-06
1914,2020-08-01,214,57.6356,-116.6638,High Level Forest Area,West Boreal,2,86.6,-12.015521474963,6.049545e-06
1915,2020-08-01,214,57.6377,-116.4964,High Level Forest Area,West Boreal,2,86.3,-10.113626266983,4.0521949e-05
1916,2020-08-01,214,57.6395,-116.3288,High Level Forest Area,West Boreal,6,86.1,-12.842108572298,2.646927e-06
1917,2020-08-01,214,57.6412,-116.1613,High Level Forest Area,West Boreal,6,85.9,-12.829724733072,2.67991e-06
1918,2020-08-01,214,57.6426,-115.9938,High Level Forest Area,West Boreal,6,85.9,-13.296320775281,1.680663e-06
1919,2020-08-01,214,57.6438,-115.8262,High Level Forest Area,West Boreal,6,86.1,-12.755670325786,2.885902e-06
1920,2020-08-01,214,57.6448,-115.6586,High Level Forest Area,West Boreal,6,86.3,-9.702231076308,6.1143181e-05
1921,2020-08-01,214,57.6456,-115.4911,High Level Forest Area,West Boreal,1,86.6,-11.544428578722,9.689785e-06
1922,2020-08-01,214,57.6461,-115.3235,High Level Forest Area,West Boreal,1,86.9,-10.772383930407,2.0970269e-05
1923,2020-08-01,214,57.6464,-115.1559,High Level Forest Area,West Boreal,1,87.4,-11.165386124674,1.41556e-05
1924,2020-08-01,214,57.6465,-114.9883,High Level Forest Area,West Boreal,1,87.8,-11.711431489085,8.199481e-06
1925,2020-08-01,214,57.6464,-114.8207,High Level Forest Area,West Boreal,1,88.3,-12.093564199049,5.595377e-06
1926,2020-08-01,214,57.646,-114.6531,High Level Forest Area,West Boreal,1,88.7,-12.350000235802,4.329733e-06
1927,2020-08-01,214,57.6455,-114.4855,High Level Forest Area,West Boreal,1,89.1,-13.039454448911,2.172881e-06
1928,2020-08-01,214,57.6447,-114.3179,High Level Forest Area,West Boreal,1,89.4,-11.33012159907,1.2005645e-05
1929,2020-08-01,214,57.6437,-114.1503,High Level Forest Area,West Boreal,1,89.5,-11.96393298743,6.36982e-06
1930,2020-08-01,214,57.6424,-113.9828,High Level Forest Area,East Boreal,6,89.4,-11.440109434062,1.0755211e-05
1981,2020-08-01,214,57.5382,-117.1608,High Level Forest Area,West Boreal,2,87.3,-10.320280677431,3.2956777e-05
1982,2020-08-01,214,57.5409,-116.9938,High Level Forest Area,West Boreal,2,87.2,-11.243330502665,1.3094168e-05
1983,2020-08-01,214,57.5434,-116.8268,High Level Forest Area,West Boreal,2,86.9,-11.400522184569,1.1189515e-05
1984,2020-08-01,214,57.5457,-116.6597,High Level Forest Area,West Boreal,2,86.7,-12.058979091954,5.792278e-06
1985,2020-08-01,214,57.5478,-116.4927,High Level Forest Area,West Boreal,2,86.4,-9.646418775865,6.4652523e-05
1986,2020-08-01,214,57.5497,-116.3256,High Level Forest Area,West Boreal,2,86.2,-12.108823645847,5.510643e-06
1987,2020-08-01,214,57.5513,-116.1585,High Level Forest Area,West Boreal,6,86.1,-13.208852339431,1.834288e-06
1988,2020-08-01,214,57.5528,-115.9913,High Level Forest Area,West Boreal,6,86.2,-12.68290701352,3.103717e-06
1989,2020-08-01,214,57.554,-115.8242,High Level Forest Area,West Boreal,6,86.3,-13.090701615262,2.064332e-06
1990,2020-08-01,214,57.5549,-115.657,High Level Forest Area,West Boreal,6,86.5,-13.322625126975,1.63703e-06
1991,2020-08-01,214,57.5557,-115.4898,High Level Forest Area,West Boreal,1,86.8,-11.370249833805,1.1533423e-05
1992,2020-08-01,214,57.5562,-115.3227,High Level Forest Area,West Boreal,1,87.1,-10.642556428991,2.3877349e-05
1993,2020-08-01,214,57.5565,-115.1555,High Level Forest Area,West Boreal,1,87.5,-11.851150027514,7.130301e-06
1994,2020-08-01,214,57.5566,-114.9883,High Level Forest Area,West Boreal,1,87.9,-12.170854071711,5.179204e-06
1995,2020-08-01,214,57.5565,-114.8211,High Level Forest Area,West Boreal,1,88.3,-12.900660432068,2.496395e-06
1996,2020-08-01,214,57.5562,-114.6539,High Level Forest Area,West Boreal,1,88.7,-11.686315402869,8.408026e-06
1997,2020-08-01,214,57.5556,-114.4868,High Level Forest Area,West Boreal,1,89.0,-12.82681516003,2.687719e-06
1998,2020-08-01,214,57.5548,-114.3196,High Level Forest Area,West Boreal,1,89.2,-13.010313922136,2.237131e-06
1999,2020-08-01,214,57.5538,-114.1524,High Level Forest Area,West Boreal,1,89.3,-11.339970016834,1.188799e-05
2000,2020-08-01,214,57.5526,-113.9853,High Level Forest Area,East Boreal,6,89.1,-11.690076024643,8.376466e-06
2051,2020-08-01,214,57.4484,-117.1555,High Level Forest Area,West Boreal,2,87.3,-10.951327629261,1.7534413e-05
2052,2020-08-01,214,57.4511,-116.9889,High Level Forest Area,West Boreal,2,87.2,-11.526737003697,9.862737e-06
2053,2020-08-01,214,57.4536,-116.8223,High Level Forest Area,West Boreal,2,87.0,-12.896001491526,2.508053e-06
2054,2020-08-01,214,57.4559,-116.6557,High Level Forest Area,West Boreal,2,86.8,-10.815680087304,2.0081729e-05
2055,2020-08-01,214,57.458,-116.489,High Level Forest Area,West Boreal,2,86.6,-10.64390859019,2.3845085e-05
2056,2020-08-01,214,57.4598,-116.3223,High Level Forest Area,West Boreal,2,86.4,-12.761925930111,2.867905e-06
2057,2020-08-01,214,57.4615,-116.1556,High Level Forest Area,West Boreal,6,86.4,-12.855540837097,2.611611e-06
2058,2020-08-01,214,57.4629,-115.9889,High Level Forest Area,West Boreal,6,86.4,-10.607256825268,2.4735241e-05
2059,2020-08-01,214,57.4641,-115.8221,High Level Forest Area,West Boreal,6,86.5,-13.287651182814,1.695297e-06
2060,2020-08-01,214,57.4651,-115.6554,High Level Forest Area,West Boreal,6,86.7,-12.067292646151,5.744324e-06
2061,2020-08-01,214,57.4658,-115.4886,High Level Forest Area,West Boreal,1,87.0,-10.520990530058,2.6963742e-05
2062,2020-08-01,214,57.4664,-115.3219,High Level Forest Area,West Boreal,1,87.3,-7.92980506503,0.000359727105
2063,2020-08-01,214,57.4667,-115.1551,High Level Forest Area,West Boreal,1,87.6,-12.783840562061,2.80574e-06
2064,2020-08-01,214,57.4668,-114.9883,High Level Forest Area,West Boreal,1,88.0,-11.522933602962,9.90032e-06
2065,2020-08-01,214,57.4667,-114.8216,High Level Forest Area,West Boreal,1,88.4,-12.606483187574,3.350213e-06
2066,2020-08-01,214,57.4663,-114.6548,High Level Forest Area,West Boreal,1,88.7,-12.459387705616,3.881101e-06
2067,2020-08-01,214,57.4657,-114.488,High Level Forest Area,West Boreal,1,89.0,-13.063796376446,2.120628e-06
2068,2020-08-01,214,57.465,-114.3213,High Level Forest Area,West Boreal,1,89.1,-12.391700400084,4.152896e-06
2069,2020-08-01,214,57.4639,-114.1545,High Level Forest Area,West Boreal,6,89.1,-12.622209302185,3.29794e-06
2070,2020-08-01,214,57.4627,-113.9878,High Level Forest Area,East Boreal,6,88.9,-10.591210790951,2.5135335e-05
2121,2020-08-01,214,57.3586,-117.1503,High Level Forest Area,West Boreal,2,87.3,-8.216711321195,0.000270028949
2122,2020-08-01,214,57.3613,-116.9841,High Level Forest Area,West Boreal,2,87.3,-12.717297311447,2.998794e-06
2123,2020-08-01,214,57.3638,-116.8179,High Level Forest Area,West Boreal,2,87.1,-10.124450109769,4.0085728e-05
2124,2020-08-01,214,57.3661,-116.6516,High Level Forest Area,West Boreal,2,86.9,-8.588320687899,0.000186233939
2125,2020-08-01,214,57.3682,-116.4854,High Level Forest Area,West Boreal,2,86.8,-13.171235852808,1.904602e-06
2126,2020-08-01,214,57.37,-116.3191,High Level Forest Area,West Boreal,2,86.6,-12.834185169114,2.667983e-06
2127,2020-08-01,214,57.3716,-116.1528,High Level Forest Area,West Boreal,2,86.6,-11.175836110495,1.4008446e-05
2128,2020-08-01,214,57.3731,-115.9865,High Level Forest Area,West Boreal,6,86.6,-11.709455090463,8.215702e-06
2129,2020-08-01,214,57.3742,-115.8201,High Level Forest Area,West Boreal,21,86.7,-13.080862083192,2.084745e-06
2130,2020-08-01,214,57.3752,-115.6538,High Level Forest Area,West Boreal,21,86.9,-12.740870390697,2.92893e-06
2131,2020-08-01,214,57.376,-115.4874,High Level Forest Area,West Boreal,1,87.2,-10.10205681939,4.0993468e-05
2132,2020-08-01,214,57.3765,-115.3211,High Level Forest Area,West Boreal,1,87.4,-9.102049126677,0.000111424809
2133,2020-08-01,214,57.3768,-115.1547,High Level Forest Area,West Boreal,1,87.8,-12.067200189049,5.744855e-06
2134,2020-08-01,214,57.3769,-114.9884,High Level Forest Area,West Boreal,1,88.1,-11.520452367923,9.924915e-06
2135,2020-08-01,214,57.3768,-114.822,High Level Forest Area,West Boreal,1,88.4,-9.117798420399,0.000109683884
2136,2020-08-01,214,57.3764,-114.6556,High Level Forest Area,West Boreal,1,88.7,-10.115431115443,4.0448882e-05
2137,2020-08-01,214,57.3759,-114.4893,High Level Forest Area,West Boreal,1,88.9,-11.863573636135,7.042265e-06
2138,2020-08-01,214,57.3751,-114.3229,High Level Forest Area,West Boreal,1,89.0,-11.316929216401,1.2165075e-05
2139,2020-08-01,214,57.3741,-114.1566,High Level Forest Area,West Boreal,6,88.9,-11.755401268554,7.846766e-06
2140,2020-08-01,214,57.3729,-113.9902,High Level Forest Area,East Boreal,6,88.7,-12.107312847369,5.518975e-06
2999,2020-08-01,214,56.2322,-110.9531,Lac La Biche Forest Area,East Boreal,1,88.6,-7.374793944526,0.00062646315
3000,2020-08-01,214,56.2269,-110.7922,Lac La Biche Forest Area,East Boreal,1,88.6,-7.063998794507,0.000854619874
3001,2020-08-01,214,56.2213,-110.6313,Lac La Biche Forest Area,East Boreal,1,88.5,-8.227214303471,0.000267208435
3002,2020-08-01,214,56.2155,-110.4705,Lac La Biche Forest Area,East Boreal,1,88.5,-8.704382827142,0.000165829788
3003,2020-08-01,214,56.2095,-110.3097,Lac La Biche Forest Area,East Boreal,1,88.6,-10.457968071434,2.8717703e-05
3004,2020-08-01,214,56.2033,-110.149,Lac La Biche Forest Area,East Boreal,1,88.8,-13.177624380792,1.892473e-06
3005,2020-08-01,214,56.1975,-110.0373,Lac La Biche Forest Area,East Boreal,1,88.9,-16.0557471762,1.06433e-07
3057,2020-08-01,214,56.1906,-112.893,Lac La Biche Forest Area,East Boreal,1,88.8,-24.981573086717,1.4e-11
3058,2020-08-01,214,56.1878,-112.7319,Lac La Biche Forest Area,East Boreal,1,89.2,-15.962864494353,1.16793e-07
3059,2020-08-01,214,56.1847,-112.5708,Lac La Biche Forest Area,East Boreal,1,89.5,-8.614882165213,0.000181353293
3069,2020-08-01,214,56.1426,-110.9625,Lac La Biche Forest Area,East Boreal,1,88.7,-7.666164984056,0.00046819144
3070,2020-08-01,214,56.1372,-110.802,Lac La Biche Forest Area,East Boreal,1,88.6,-6.846012597526,0.001062558371
3071,2020-08-01,214,56.1317,-110.6415,Lac La Biche Forest Area,East Boreal,1,88.5,-7.63142613245,0.000484733655
3072,2020-08-01,214,56.1259,-110.481,Lac La Biche Forest Area,East Boreal,1,88.5,-8.667760664688,0.000172014343
3073,2020-08-01,214,56.1199,-110.3206,Lac La Biche Forest Area,East Boreal,1,88.6,-11.376000492724,1.146729e-05
3074,2020-08-01,214,56.1137,-110.1603,Lac La Biche Forest Area,East Boreal,1,88.7,-13.803050034871,1.012537e-06
3075,2020-08-01,214,56.1079,-110.043,Lac La Biche Forest Area,East Boreal,1,88.8,-15.744797506617,1.45252e-07
