"DIST_ROAD","s(DIST_ROAD)"
121100,0.827038319959256
121200,0.827795920185835
121300,0.828550994054197
121400,0.829303544217321
121500,0.830053573328182
121600,0.830801084039759
121700,0.831546079005028
121800,0.832288560876962
121900,0.833028532308544
122000,0.833765995952745
122100,0.834500954462546
122200,0.835233410490921
122300,0.835963366690848
122400,0.836690825715305
122500,0.837415790217265
122600,0.838138262849707
122700,0.838858246265607
122800,0.839575743117944
122900,0.840290756059693
123000,0.84100328774383
123100,0.841713340823333
123200,0.842420917951177
123300,0.843126021780341
123400,0.843828654963801
123500,0.844528820154533
123600,0.845226520005514
123700,0.845921757169721
123800,0.846614534300131
123900,0.84730485404972
124000,0.847992719071464
124100,0.848678132018342
124200,0.849361095543329
124300,0.850041612299403
124400,0.850719684939539
124500,0.851395316116715
124600,0.852068508483906
124700,0.852739264694092
124800,0.853407587400247
124900,0.854073479255349
125000,0.854736942912374
125100,0.855397981024299
125200,0.856056596244101
125300,0.856712791224756
125400,0.857366568619242
125500,0.858017931080534
125600,0.85866688126161
125700,0.859313421815447
125800,0.859957555395021
125900,0.860599284653308
126000,0.861238612243286
126100,0.861875540817931
126200,0.86251007303022
126300,0.86314221153313
126400,0.863771958979638
126500,0.864399318022718
126600,0.865024291315351
126700,0.865646881510512
126800,0.866267091261176
126900,0.866884923220321
127000,0.867500380040925
127100,0.868113464375963
127200,0.868724178878411
127300,0.869332526201249
127400,0.86993850899745
127500,0.870542129919994
127600,0.871143391621855
127700,0.871742296756011
127800,0.87233884797544
127900,0.872933047933115
128000,0.873524899282016
128100,0.874114404675119
128200,0.8747015667654
128300,0.875286388205837
128400,0.875868871649407
128500,0.876449019749085
128600,0.877026835157847
128700,0.877602320528672
128800,0.878175478514537
128900,0.878746311768416
129000,0.879314822943287
129100,0.879881014692128
129200,0.880444889667915
129300,0.881006450523624
129400,0.881565699912233
129500,0.882122640486718
129600,0.882677274900054
129700,0.883229605805221
129800,0.883779635855194
129900,0.884327367702949
130000,0.884872804001465
130100,0.885415947403716
130200,0.88595680056268
130300,0.886495366131334
130400,0.887031646762655
130500,0.887565645109618
130600,0.888097363825202
130700,0.888626805562383
130800,0.889153972974137
130900,0.88967886871344
131000,0.890201495433271
131100,0.890721855786606
131200,0.891239952426421
131300,0.891755788005692
131400,0.892269365177397
131500,0.892780686594513
131600,0.893289754910016
131700,0.893796572776884
131800,0.894301142848091
131900,0.894803467776616
132000,0.895303550215435
132100,0.895801392817526
132200,0.896296998235863
132300,0.896790369123425
132400,0.897281508133188
132500,0.897770417918128
132600,0.898257101131223
132700,0.89874156042545
132800,0.899223798453784
132900,0.899703817869203
133000,0.900181621324682
133100,0.9006572114732
133200,0.901130590967733
133300,0.901601762461258
133400,0.902070728606751
133500,0.902537492057188
133600,0.903002055465548
133700,0.903464421484806
133800,0.903924592767939
133900,0.904382571967924
134000,0.904838361737738
134100,0.905291964730358
134200,0.905743383598757
134300,0.906192620995917
134400,0.906639679574813
134500,0.90708456198842
134600,0.907527270889718
134700,0.907967808931679
134800,0.908406178767284
134900,0.908842383049507
135000,0.909276424431328
135100,0.909708305565719
135200,0.910138029105661
135300,0.910565597704128
135400,0.910991014014099
135500,0.91141428068855
135600,0.911835400380456
135700,0.912254375742795
135800,0.912671209428544
135900,0.913085904090679
136000,0.913498462382177
136100,0.913908886956015
136200,0.914317180465171
136300,0.914723345562618
136400,0.915127384901336
136500,0.915529301134302
136600,0.91592909691449
136700,0.916326774894878
136800,0.916722337728444
136900,0.917115788068164
137000,0.917507128567013
137100,0.91789636187797
137200,0.91828349065401
137300,0.918668517548112
137400,0.919051445213251
137500,0.919432276302403
137600,0.919811013468546
137700,0.920187659364657
137800,0.920562216643713
137900,0.920934687958689
138000,0.921305075962562
138100,0.92167338330831
138200,0.922039612648909
138300,0.922403766637336
138400,0.922765847926567
138500,0.92312585916958
138600,0.923483803019351
138700,0.923839682128856
138800,0.924193499151073
138900,0.924545256738978
139000,0.924894957545549
139100,0.92524260422376
139200,0.92558819942659
139300,0.925931745807015
139400,0.926273246018012
139500,0.926612702712558
139600,0.926950118543628
139700,0.927285496164201
139800,0.927618838227253
139900,0.92795014738576
140000,0.928279426292699
140100,0.928606677601046
140200,0.928931903963779
140300,0.929255108033876
140400,0.92957629246431
140500,0.929895459908061
140600,0.930212613018105
140700,0.930527754447418
140800,0.930840886848976
140900,0.931152012875757
141000,0.931461135180738
141100,0.931768256416896
141200,0.932073379237205
141300,0.932376506294644
141400,0.93267764024219
141500,0.932976783732818
141600,0.933273939419506
141700,0.933569109955232
141800,0.93386229799297
141900,0.934153506185698
142000,0.934442737186393
142100,0.934729993648032
142200,0.93501527822359
142300,0.935298593566046
142400,0.935579942328375
142500,0.935859327163554
142600,0.93613675072456
142700,0.93641221566437
142800,0.936685724635962
142900,0.936957280292308
143000,0.93722688528639
143100,0.937494542271182
143200,0.937760253899662
143300,0.938024022824806
143400,0.938285851699592
143500,0.938545743176994
143600,0.93880369990999
143700,0.939059724551558
143800,0.939313819754674
143900,0.939565988172314
144000,0.939816232457454
144100,0.940064555263073
144200,0.940310959242148
144300,0.940555447047652
144400,0.940798021332565
144500,0.941038684749864
144600,0.941277439952523
144700,0.941514289593521
144800,0.941749236325834
144900,0.941982282802438
145000,0.942213431676312
145100,0.94244268560043
145200,0.94267004722777
145300,0.94289551921131
145400,0.943119104204023
145500,0.943340804858889
145600,0.943560623828885
145700,0.943778563766986
145800,0.943994627326169
145900,0.944208817159411
146000,0.944421135919688
146100,0.944631586259979
146200,0.944840170833257
146300,0.945046892292502
146400,0.94525175329069
146500,0.945454756480799
146600,0.945655904515801
146700,0.945855200048678
146800,0.946052645732403
146900,0.946248244219955
147000,0.946441998164309
147100,0.946633910218444
147200,0.946823983035335
147300,0.947012219267959
147400,0.947198621569293
147500,0.947383192592314
147600,0.947565934989999
147700,0.947746851415323
147800,0.947925944521263
147900,0.948103216960798
148000,0.948278671386902
148100,0.948452310452553
148200,0.948624136810728
148300,0.948794153114404
148400,0.948962362016557
148500,0.949128766170164
148600,0.949293368228201
148700,0.949456170843646
148800,0.949617176669475
148900,0.949776388358664
149000,0.949933808564191
149100,0.950089439939032
149200,0.950243285136165
149300,0.950395346808564
149400,0.950545627609208
149500,0.950694130191073
149600,0.950840857207137
149700,0.950985811310375
149800,0.951128995153764
149900,0.951270411390281
150000,0.951410062672902
150100,0.951547951654606
150200,0.951684080988368
150300,0.951818453327164
150400,0.951951071323972
150500,0.952081937631769
150600,0.952211054903531
150700,0.952338425792234
150800,0.952464052950856
150900,0.952587939032373
151000,0.952710086689762
151100,0.952830498576
151200,0.952949177344065
151300,0.95306612564693
151400,0.953181346137575
151500,0.953294841468976
151600,0.953406614294108
151700,0.95351666726595
151800,0.953625003037477
151900,0.953731624261668
152000,0.953836533591497
152100,0.953939733679942
152200,0.95404122717998
152300,0.954141016744588
152400,0.954239105026742
152500,0.954335494679419
152600,0.954430188355595
152700,0.954523188708248
152800,0.954614498390354
152900,0.954704120054889
153000,0.954792056354832
153100,0.954878309943157
153200,0.954962883472843
153300,0.955045779596864
153400,0.9551270009682
153500,0.955206550239825
153600,0.955284430064719
153700,0.955360643095855
153800,0.955435191986211
153900,0.955508079388765
154000,0.955579307956492
154100,0.95564888034237
154200,0.955716799199376
154300,0.955783067180485
154400,0.955847686938675
154500,0.955910661126922
154600,0.955971992398204
154700,0.956031683405496
154800,0.956089736801775
154900,0.956146155240019
155000,0.956200941373205
155100,0.956254097854309
155200,0.956305627336305
155300,0.956355532472175
155400,0.956403815914891
155500,0.956450480317434
155600,0.956495528332776
155700,0.956538962613897
155800,0.956580785813774
155900,0.956621000585381
156000,0.956659609581696
156100,0.956696615455697
156200,0.956732020860359
156300,0.956765828448661
156400,0.956798040873576
156500,0.956828660788085
156600,0.956857690845162
156700,0.956885133697783
156800,0.956910991998928
156900,0.956935268401572
157000,0.95695796555869
157100,0.956979086123262
157200,0.956998632748261
157300,0.957016608086668
157400,0.957033014791455
157500,0.957047855515604
157600,0.957061132912087
157700,0.957072849633884
157800,0.957083008333969
157900,0.95709161166532
158000,0.957098662280915
158100,0.957104162833728
158200,0.957108115976739
158300,0.957110524362922
158400,0.957111390645255
158500,0.957110717476715
158600,0.957108507510276
158700,0.95710476339892
158800,0.957099487795618
158900,0.957092683353351
159000,0.957084352725094
159100,0.957074498563824
159200,0.957063123522516
159300,0.957050230254149
159400,0.9570358214117
159500,0.957019899648144
159600,0.957002467616458
159700,0.95698352796962
159800,0.956963083360605
159900,0.956941136442392
160000,0.956917689867955
160100,0.956892746290272
160200,0.956866308362321
160300,0.956838378737077
160400,0.956808960067516
160500,0.956778055006617
160600,0.956745666207356
160700,0.956711796322709
160800,0.956676448005654
160900,0.956639623909166
161000,0.956601326686223
161100,0.956561558989801
161200,0.956520323472878
161300,0.956477622788428
161400,0.956433459589431
161500,0.956387836528862
161600,0.956340756259697
161700,0.956292221434915
161800,0.956242234707491
161900,0.956190798730402
162000,0.956137916156624
162100,0.956083589639135
162200,0.956027821830913
162300,0.955970615384931
162400,0.955911972954168
162500,0.955851897191602
162600,0.955790390750207
162700,0.95572745628296
162800,0.955663096442841
162900,0.955597313882823
163000,0.955530111255884
163100,0.955461491215002
163200,0.955391456413152
163300,0.95532000950331
163400,0.955247153138456
163500,0.955172889971564
163600,0.955097222655611
163700,0.955020153843575
163800,0.954941686188431
163900,0.954861822343157
164000,0.95478056496073
164100,0.954697916694125
164200,0.954613880196321
164300,0.954528458120293
164400,0.954441653119019
164500,0.954353467845473
164600,0.954263904952636
164700,0.95417296709348
164800,0.954080656920987
164900,0.953986977088129
165000,0.953891930247886
165100,0.953795519053233
165200,0.953697746157146
165300,0.953598614212603
165400,0.953498125872582
165500,0.953396283790057
165600,0.953293090618006
165700,0.953188549009407
165800,0.953082661617235
165900,0.952975431094466
166000,0.952866860094078
166100,0.952756951269049
166200,0.952645707272353
166300,0.952533130756968
166400,0.952419224375872
166500,0.95230399078204
166600,0.952187432628449
166700,0.952069552568077
166800,0.951950353253899
166900,0.951829837338892
167000,0.951708007476032
167100,0.9515848663183
167200,0.951460416518668
167300,0.951334660730113
167400,0.951207601605615
167500,0.951079241798149
167600,0.95094958396069
167700,0.950818630746217
167800,0.950686384807706
167900,0.950552848798134
168000,0.950418025370477
168100,0.950281917177712
168200,0.950144526872817
168300,0.950005857108766
168400,0.949865910538537
168500,0.949724689815109
168600,0.949582197591455
168700,0.949438436520555
168800,0.949293409255384
168900,0.949147118448917
169000,0.948999566754134
169100,0.948850756824012
169200,0.948700691311523
169300,0.948549372869649
169400,0.948396804151365
169500,0.948242987809646
169600,0.94808792649747
169700,0.947931622867814
169800,0.947774079573655
169900,0.947615299267968
170000,0.947455284603732
170100,0.947294038233923
170200,0.947131562811517
170300,0.94696786098949
170400,0.946802935420822
170500,0.946636788758487
170600,0.94646942365546
170700,0.946300842764722
170800,0.946131048739248
170900,0.945960044232014
171000,0.945787831895996
171100,0.945614414384173
171200,0.945439794349521
171300,0.945263974445016
171400,0.945086957323635
171500,0.944908745638354
171600,0.944729342042153
171700,0.944548749188005
171800,0.944366969728887
171900,0.944184006317777
172000,0.943999861607652
172100,0.943814538251488
172200,0.943628038902262
172300,0.943440366212951
172400,0.943251522836531
172500,0.943061511425979
172600,0.942870334634273
172700,0.942677995114386
172800,0.942484495519299
172900,0.942289838501987
173000,0.942094026715427
173100,0.941897062812593
173200,0.941698949446467
173300,0.941499689270022
173400,0.941299284936235
173500,0.941097739098084
173600,0.940895054408545
173700,0.940691233520594
173800,0.940486279087211
173900,0.940280193761367
174000,0.940072980196043
174100,0.939864641044216
174200,0.93965517895886
174300,0.939444596592954
174400,0.939232896599474
174500,0.939020081631394
174600,0.938806154341697
174700,0.938591117383353
174800,0.938374973409345
174900,0.938157725072644
175000,0.93793937502623
175100,0.937719925923079
175200,0.937499380416168
175300,0.937277741158473
175400,0.937055010802971
175500,0.93683119200264
175600,0.936606287410453
175700,0.936380299679392
175800,0.93615323146243
175900,0.935925085412544
176000,0.935695864182712
176100,0.935465570425911
176200,0.935234206795116
176300,0.935001775943306
176400,0.934768280523455
176500,0.934533723188542
176600,0.934298106591542
176700,0.934061433385433
176800,0.933823706223191
176900,0.933584927757793
177000,0.933345100642216
177100,0.933104227529437
177200,0.932862311072431
177300,0.932619353924177
177400,0.93237535873765
177500,0.932130328165828
177600,0.931884264861686
177700,0.931637171478203
177800,0.931389050668355
177900,0.931139905085116
178000,0.930889737381467
178100,0.930638550210382
178200,0.930386346224839
178300,0.930133128077814
178400,0.929878898422283
178500,0.929623659911225
178600,0.929367415197614
178700,0.929110166934429
178800,0.928851917774645
178900,0.928592670371241
179000,0.928332427377191
179100,0.928071191445473
179200,0.927808965229064
179300,0.927545751380941
179400,0.927281552554079
179500,0.927016371401457
179600,0.92675021057605
179700,0.926483072730836
179800,0.92621496051879
179900,0.925945876592891
180000,0.925675823606114
180100,0.925404804211436
180200,0.925132821061834
180300,0.924859876810285
180400,0.924585974109765
180500,0.924311115613252
180600,0.924035303973721
180700,0.92375854184415
180800,0.923480831877515
180900,0.923202176726793
181000,0.922922579044961
181100,0.922642041484996
181200,0.922360566699874
181300,0.922078157342571
181400,0.921794816066066
181500,0.921510545523334
181600,0.921225348367352
181700,0.920939227251096
181800,0.920652184827545
181900,0.920364223749673
182000,0.920075346670459
182100,0.919785556242879
182200,0.919494855119909
182300,0.919203245954527
182400,0.918910731399708
182500,0.918617314108429
182600,0.918322996733669
182700,0.918027781928402
182800,0.917731672345607
182900,0.917434670638258
183000,0.917136779459334
183100,0.916838001461811
183200,0.916538339298666
183300,0.916237795622876
183400,0.915936373087416
183500,0.915634074345265
183600,0.915330902049398
183700,0.915026858852792
183800,0.914721947408424
183900,0.914416170369272
184000,0.914109530388311
184100,0.913802030118519
184200,0.913493672212871
184300,0.913184459324345
184400,0.912874394105917
184500,0.912563479210565
184600,0.912251717291266
184700,0.911939111000993
184800,0.911625662992727
184900,0.911311375919443
185000,0.910996252434117
185100,0.910680295189727
185200,0.910363506839249
185300,0.910045890035661
185400,0.909727447431938
185500,0.909408181681057
185600,0.909088095435996
185700,0.908767191349731
185800,0.908445472075238
185900,0.908122940265494
186000,0.907799598573477
186100,0.907475449652163
186200,0.907150496154527
186300,0.906824740733548
186400,0.906498186042202
186500,0.906170834733466
186600,0.905842689460316
186700,0.905513752875731
186800,0.905184027632684
186900,0.904853516384153
187000,0.904522221783117
187100,0.90419014648255
187200,0.90385729313543
187300,0.903523664394734
187400,0.903189262913437
187500,0.902854091344519
187600,0.902518152340953
187700,0.902181448555718
187800,0.90184398264179
187900,0.901505757252146
188000,0.901166775039762
188100,0.900827038657616
188200,0.900486550758684
188300,0.900145313995943
188400,0.899803331022368
188500,0.899460604490939
188600,0.89911713705463
188700,0.89877293136642
188800,0.898427990079283
188900,0.898082315846197
189000,0.89773591132014
189100,0.897388779154087
189200,0.897040922001015
189300,0.896692342513902
189400,0.896343043345722
189500,0.895993027149456
189600,0.895642296578076
189700,0.895290854284561
189800,0.894938702921889
189900,0.894585845143035
190000,0.894232283600975
190100,0.893878020948689
190200,0.89352305983915
190300,0.893167402925336
190400,0.892811052860224
190500,0.892454012296792
190600,0.892096283888015
190700,0.89173787028687
190800,0.891378774146333
190900,0.891018998119382
191000,0.890658544858995
191100,0.890297417018146
191200,0.889935617249812
191300,0.889573148206972
191400,0.889210012542599
191500,0.888846212909674
191600,0.888481751961172
191700,0.888116632350069
191800,0.887750856729341
191900,0.887384427751967
192000,0.887017348070923
192100,0.886649620339184
192200,0.886281247209729
192300,0.885912231335534
192400,0.885542575369575
192500,0.88517228196483
192600,0.884801353774274
192700,0.884429793450886
192800,0.88405760364764
192900,0.883684787017515
193000,0.883311346213486
193100,0.882937283888532
193200,0.882562602695627
193300,0.88218730528775
193400,0.881811394317877
193500,0.881434872438983
193600,0.881057742304047
193700,0.880680006566046
193800,0.880301667877955
193900,0.879922728892751
194000,0.879543192263412
194100,0.879163060642913
194200,0.878782336684231
194300,0.878401023040345
194400,0.878019122364229
194500,0.877636637308861
194600,0.877253570527218
194700,0.876869924672275
194800,0.876485702397011
194900,0.876100906354402
195000,0.875715539197424
195100,0.875329603579053
195200,0.874943102152268
195300,0.874556037570045
195400,0.874168412485359
195500,0.873780229551189
195600,0.87339149142051
195700,0.873002200746301
195800,0.872612360181535
195900,0.872221972379193
196000,0.871831039992249
196100,0.87143956567368
196200,0.871047552076463
196300,0.870655001853575
196400,0.870261917657993
196500,0.869868302142693
196600,0.869474157960652
196700,0.869079487764846
196800,0.868684294208253
196900,0.86828857994385
197000,0.867892347624612
197100,0.867495599903517
197200,0.867098339433542
197300,0.866700568867662
197400,0.866302290858856
197500,0.865903508060098
197600,0.865504223124367
197700,0.865104438704639
197800,0.864704157453891
197900,0.864303382025099
198000,0.863902115071241
198100,0.863500359245292
198200,0.86309811720023
198300,0.862695391589032
198400,0.862292185064673
198500,0.861888500280131
198600,0.861484339888383
198700,0.861079706542405
198800,0.860674602895174
198900,0.860269031599667
199000,0.85986299530886
199100,0.85945649667573
199200,0.859049538353254
199300,0.858642122994409
199400,0.858234253252172
199500,0.857825931779518
199600,0.857417161229425
199700,0.857007944254869
199800,0.856598283508828
199900,0.856188181644278
2e+05,0.855777641314196
200100,0.855366665171558
200200,0.85495525586934
200300,0.854543416060522
200400,0.854131148398077
200500,0.853718455534984
200600,0.853305340124219
200700,0.852891804818759
200800,0.85247785227158
200900,0.852063485135659
201000,0.851648706063974
201100,0.8512335177095
201200,0.850817922725214
201300,0.850401923764094
201400,0.849985523479115
201500,0.849568724523256
201600,0.849151529549491
201700,0.848733941210798
201800,0.848315962160154
201900,0.847897595050536
202000,0.84747884253492
202100,0.847059707266283
202200,0.846640191897601
202300,0.846220299081852
202400,0.845800031472012
202500,0.845379391721058
202600,0.844958382481966
202700,0.844537006407714
202800,0.844115266151278
202900,0.843693164365635
203000,0.843270703703761
203100,0.842847886818633
203200,0.842424716363228
203300,0.842001194990523
203400,0.841577325353494
203500,0.841153110105118
203600,0.840728551898372
203700,0.840303653386232
203800,0.839878417221676
203900,0.83945284605768
204000,0.839026942547221
204100,0.838600709343275
204200,0.838174149098819
204300,0.83774726446683
204400,0.837320058100285
204500,0.83689253265216
204600,0.836464690775433
204700,0.836036535123079
204800,0.835608068348075
204900,0.835179293103399
205000,0.834750212042027
205100,0.834320827816936
205200,0.833891143081101
205300,0.833461160487502
205400,0.833030882689113
205500,0.832600312338911
205600,0.832169452089875
205700,0.831738304594979
205800,0.831306872507201
205900,0.830875158479517
206000,0.830443165164905
206100,0.830010895216341
206200,0.829578351286801
206300,0.829145536029263
206400,0.828712452096703
206500,0.828279102142098
206600,0.827845488818424
206700,0.827411614778659
206800,0.826977482675779
206900,0.82654309516276
207000,0.826108454892581
207100,0.825673564518216
207200,0.825238426692643
207300,0.824803044068839
207400,0.824367419299781
207500,0.823931555038444
207600,0.823495453937807
207700,0.823059118650845
207800,0.822622551830535
207900,0.822185756129855
208000,0.82174873420178
208100,0.821311488699287
208200,0.820874022275354
208300,0.820436337582957
208400,0.819998437275073
208500,0.819560324004677
208600,0.819122000424748
208700,0.818683469188262
208800,0.818244732948196
208900,0.817805794357525
209000,0.817366656069228
209100,0.816927320736281
209200,0.81648779101166
209300,0.816048069548342
209400,0.815608158999304
209500,0.815168062017523
209600,0.814727781255975
209700,0.814287319367637
209800,0.813846679005486
209900,0.813405862822499
210000,0.812964873471652
210100,0.812523713605922
210200,0.812082385878286
210300,0.81164089294172
210400,0.811199237449201
210500,0.810757422053706
210600,0.810315449408212
210700,0.809873322165696
210800,0.809431042979133
210900,0.808988614501501
211000,0.808546039385777
211100,0.808103320284937
211200,0.807660459851958
211300,0.807217460739816
211400,0.80677432560149
211500,0.806331057089954
211600,0.805887657858186
211700,0.805444130559163
211800,0.805000477845861
211900,0.804556702371258
212000,0.804112806788329
212100,0.803668793750052
212200,0.803224665909402
212300,0.802780425919358
212400,0.802336076432896
212500,0.801891620102992
212600,0.801447059582623
212700,0.801002397524766
212800,0.800557636582398
212900,0.800112779408495
213000,0.799667828656034
213100,0.799222786977991
213200,0.798777657027345
213300,0.79833244145707
213400,0.797887142920145
213500,0.797441764069545
213600,0.796996307558248
213700,0.79655077603923
213800,0.796105172165467
213900,0.795659498589938
214000,0.795213757965617
214100,0.794767952945483
214200,0.794322086182511
214300,0.793876160329679
214400,0.793430178039963
214500,0.79298414196634
214600,0.792538054761787
214700,0.79209191907928
214800,0.791645737571797
214900,0.791199512892313
215000,0.790753247693806
215100,0.790306944629251
215200,0.789860606351628
215300,0.78941423551391
215400,0.788967834769077
215500,0.788521406770103
215600,0.788074954169967
215700,0.787628479621644
215800,0.787181985778111
215900,0.786735475292346
216000,0.786288950817324
216100,0.785842415006023
216200,0.78539587051142
216300,0.78494931998649
216400,0.784502766084211
216500,0.784056211287691
216600,0.783609656482172
216700,0.783163101676652
216800,0.782716546871132
216900,0.782269992065612
217000,0.781823437260092
